n, m, k, value, time, valid, solution
500, 2, 5, 42.8960, 1800.0670, 1, 0 1 0 0 2 1 3 1 4 4 2 3 1 4 2 1 3 3 0 2 4 2 0 1 2 1 1 1 0 3 1 0 3 4 4 1 4 1 3 4 2 3 0 3 4 2 3 0 4 1 4 4 2 1 4 3 3 0 4 2 2 0 3 4 4 4 1 4 2 2 1 3 3 0 1 4 1 4 4 1 3 4 1 4 3 0 4 3 2 1 2 2 2 0 3 3 2 4 4 3 1 0 2 1 4 1 1 4 2 0 4 1 2 1 3 3 0 2 2 4 0 3 4 3 3 2 4 3 3 4 3 3 2 0 4 1 4 4 2 3 1 1 4 0 3 3 0 1 1 0 1 3 3 0 0 0 4 4 2 3 4 0 1 2 0 4 1 1 2 1 1 3 0 3 0 0 2 2 0 1 4 2 0 2 2 1 1 4 2 0 2 2 3 3 1 4 2 3 2 1 1 4 4 1 4 2 0 1 0 3 2 0 1 2 4 1 3 4 4 0 0 2 3 1 4 2 1 4 2 3 3 1 3 0 1 3 3 4 0 1 2 2 1 3 1 0 2 4 3 1 0 4 4 4 2 1 4 1 0 2 1 2 0 3 4 1 0 0 4 1 2 3 3 0 3 2 0 0 3 3 2 2 0 1 1 3 0 1 2 0 2 1 4 3 3 1 2 0 0 2 0 1 0 0 4 3 0 1 1 0 3 1 0 2 0 2 1 4 4 3 4 1 0 2 0 1 4 0 0 3 2 2 3 3 3 3 3 3 1 3 2 2 4 3 4 3 2 1 0 3 2 2 0 3 4 3 0 4 2 0 0 3 1 0 4 3 2 3 2 0 3 4 2 3 2 1 2 1 3 1 4 2 1 3 4 0 1 4 4 4 4 3 0 3 1 3 2 1 4 0 4 2 0 4 4 4 4 4 2 2 4 0 2 1 0 3 1 4 0 1 4 1 2 4 3 3 2 0 3 0 3 1 4 4 3 4 3 3 4 4 0 0 0 2 0 0 1 2 1 1 0 3 1 0 3 1 3 1 0 1 1 2 1 1 4 2 1 2 0 1 1 0 4 0 4 1 4 0 4 4 4 0 3 2 3 2 2 3 1 4 4 1 3 2 2 1 4 0 4 2 
500, 5, 5, 5350.2210, 1800.2870, 1, 0 1 1 1 2 3 3 1 1 3 1 2 0 0 4 3 4 2 3 2 3 3 2 0 1 0 4 1 2 4 1 4 4 0 1 2 2 3 2 2 3 0 3 1 3 0 0 0 4 0 0 1 1 1 2 4 4 1 1 4 0 4 1 3 1 2 4 1 0 1 3 3 3 3 4 3 3 4 2 2 3 1 0 1 4 1 4 1 2 4 1 0 3 2 4 1 3 4 3 0 2 1 4 4 0 3 0 3 3 4 4 2 1 3 4 0 2 2 0 4 2 1 1 3 4 0 0 2 3 0 0 1 3 1 3 2 3 1 4 3 2 0 0 1 0 1 3 0 0 0 3 0 0 2 1 3 1 3 2 1 0 1 1 3 1 2 2 3 3 2 4 4 3 2 3 0 3 2 2 0 3 1 1 4 4 1 4 4 4 3 2 1 1 4 0 2 2 2 3 4 4 1 1 2 1 1 0 0 4 2 2 3 4 0 0 1 4 4 4 0 3 1 2 2 1 2 3 3 1 1 3 2 4 4 2 1 4 3 1 1 4 0 4 4 2 4 4 4 0 0 0 2 4 4 0 4 1 3 4 1 3 2 0 2 2 1 4 4 3 4 4 0 2 1 2 3 4 0 3 1 4 0 3 2 4 1 2 4 3 3 4 0 4 3 3 0 2 3 4 0 2 0 1 0 2 1 0 0 3 3 3 1 0 4 0 2 1 2 3 4 0 2 1 0 2 4 0 3 3 3 3 1 2 1 0 4 1 0 2 2 0 2 2 4 0 4 1 1 3 4 4 3 4 1 2 4 1 1 0 4 2 4 0 2 4 2 3 3 3 1 3 3 2 0 3 3 2 0 4 4 1 2 4 4 4 2 2 1 0 0 2 2 1 4 4 4 2 4 4 4 3 2 0 4 3 4 1 2 2 1 2 3 1 0 0 0 0 4 4 1 2 0 3 3 0 4 1 2 2 0 0 0 0 0 3 3 0 0 2 4 0 3 0 4 4 1 2 4 3 2 2 2 2 3 2 2 3 3 4 1 4 0 0 3 3 2 3 2 1 0 0 1 3 3 2 4 2 3 3 1 2 1 4 2 3 3 0 0 4 3 0 0 2 0 4 2 0 4 3 2 
500, 10, 5, 29414.0540, 1801.0296, 1, 0 1 0 2 1 0 1 2 2 3 3 2 4 2 0 0 4 1 1 2 0 4 2 2 0 4 0 0 1 0 3 3 0 1 0 3 4 0 4 1 1 2 0 2 2 3 0 0 1 1 1 4 2 2 4 2 0 3 4 2 2 2 1 4 4 3 1 0 1 4 4 2 0 4 2 2 0 4 3 2 2 0 3 4 0 4 3 2 4 2 4 1 4 1 3 3 2 1 4 2 1 2 4 2 1 3 0 3 2 3 0 3 4 0 0 2 4 0 0 1 3 0 1 1 0 1 3 3 2 0 0 3 3 4 0 3 2 1 0 1 1 4 4 2 0 2 1 4 1 0 4 2 4 4 2 3 2 0 1 4 3 4 3 1 4 2 2 0 0 0 4 2 2 2 3 0 0 0 3 3 4 1 2 1 1 1 3 3 1 3 1 4 3 2 3 1 4 0 1 4 4 0 4 0 0 0 4 2 0 3 4 1 2 0 1 2 3 0 1 2 1 0 1 2 0 4 4 2 1 1 1 0 2 0 3 0 3 3 1 3 4 3 1 1 4 3 2 2 0 2 4 1 0 1 1 4 1 2 1 3 4 0 0 2 2 1 3 3 0 4 0 3 1 3 0 2 4 1 4 4 2 0 1 3 1 2 0 0 3 1 0 2 1 0 0 4 1 0 1 0 0 4 4 2 4 0 2 2 4 4 3 2 1 1 4 3 3 4 1 3 0 2 0 3 0 4 4 3 4 3 1 4 0 2 3 2 4 2 3 4 2 4 1 2 2 3 3 0 0 1 2 3 4 0 3 0 3 1 4 0 4 3 1 4 1 2 3 4 3 3 2 3 3 2 3 3 2 1 4 4 3 2 4 1 4 4 1 2 0 0 0 3 2 1 2 4 3 0 4 3 4 2 1 1 1 2 3 1 3 4 3 0 0 0 2 3 4 3 2 2 0 1 1 1 0 4 2 0 0 3 1 3 4 2 3 4 1 3 2 1 3 4 3 3 1 2 1 3 1 0 1 3 0 4 1 3 2 3 0 4 4 4 4 0 0 3 1 1 0 3 3 2 3 3 1 1 4 4 2 1 3 4 3 2 3 3 3 1 4 3 2 1 3 3 1 4 1 4 4 2 
500, 20, 5, 82832.2370, 1800.6123, 1, 0 0 1 2 3 3 0 0 1 3 3 0 2 1 4 1 3 3 3 4 3 4 4 4 3 4 2 3 0 3 4 3 0 3 0 0 1 4 4 1 4 2 4 0 1 2 1 0 4 3 4 3 4 1 2 3 1 2 4 3 1 2 4 3 1 0 4 1 3 4 0 0 3 3 4 3 4 2 2 4 0 1 3 3 4 2 0 4 1 3 1 0 0 1 0 2 1 2 3 1 2 2 3 3 2 2 0 3 2 1 3 1 2 1 4 3 0 0 4 3 0 2 2 4 1 3 4 4 0 1 1 2 1 3 3 1 3 0 3 3 3 3 2 4 0 1 1 2 3 4 0 3 1 1 0 3 1 0 0 4 0 0 1 0 2 4 0 3 4 2 0 2 0 1 3 0 4 2 0 3 3 3 4 0 1 2 0 4 0 2 4 1 3 2 3 0 0 2 1 3 2 0 2 1 4 0 3 4 1 4 0 3 3 4 3 2 2 0 2 4 4 0 4 3 3 2 0 1 1 2 4 4 1 1 3 1 3 3 1 1 1 2 3 2 4 2 0 0 0 1 2 1 4 0 0 3 1 2 1 0 1 0 4 4 0 2 3 4 2 2 0 4 4 3 2 1 4 2 3 0 2 4 0 4 1 2 0 2 3 0 0 4 2 2 3 1 1 0 4 1 1 1 0 3 0 0 3 2 4 0 2 3 4 0 1 2 0 4 0 0 3 1 4 3 0 4 1 4 1 1 2 1 1 2 3 0 1 2 4 1 1 1 3 1 4 4 2 4 1 2 2 2 4 4 0 3 0 4 2 3 4 0 4 0 1 2 4 2 0 4 2 0 2 0 3 1 1 2 4 4 4 2 4 0 1 3 2 1 4 4 2 1 1 4 2 2 4 0 3 4 1 2 0 3 3 2 4 3 1 2 0 4 3 0 0 1 1 2 1 1 3 3 0 3 2 2 2 4 4 3 0 2 0 3 2 3 2 4 1 4 1 0 3 1 3 3 2 0 0 2 4 1 1 0 2 4 1 3 4 1 3 1 2 0 4 1 2 4 2 0 0 0 1 3 3 2 3 0 2 4 2 1 0 2 2 2 3 0 1 2 4 4 2 2 2 2 1 3 4 0 
50, 2, 10, 3122.0830, 1800.5735, 1, 0 1 2 3 4 0 0 1 5 3 6 7 0 6 6 7 1 1 4 3 8 3 9 7 4 5 9 4 2 4 2 6 8 5 6 9 4 8 6 5 8 7 5 8 8 9 2 2 9 1 
50, 5, 10, 33608.0390, 1800.2096, 1, 0 1 2 3 4 2 5 0 6 5 7 4 8 1 5 3 0 4 0 2 4 9 7 7 9 9 6 0 8 2 6 6 1 3 9 8 4 7 3 9 2 3 8 6 5 1 1 5 6 7 
50, 10, 10, 71539.9910, 1800.7143, 1, 0 1 2 0 3 3 4 2 5 6 0 7 1 8 9 1 3 6 3 2 5 7 8 6 5 7 1 8 2 4 4 3 0 9 8 9 4 9 7 7 1 6 5 9 8 4 2 0 5 6 
50, 20, 10, 111694.6770, 1800.8147, 1, 0 1 2 3 4 5 2 6 0 3 7 5 1 4 5 0 8 8 0 4 5 7 6 7 3 5 6 9 1 3 7 8 6 9 8 3 1 9 0 6 9 4 2 8 9 4 2 1 2 7 
100, 2, 10, 903.6460, 1800.6451, 1, 0 1 2 1 3 4 3 3 5 4 6 6 4 3 7 8 5 9 5 1 9 5 2 4 1 2 8 0 1 5 9 7 8 3 9 1 3 7 2 7 8 0 6 6 8 7 4 7 9 6 0 1 3 7 1 8 8 9 2 1 6 4 5 7 4 2 3 0 4 3 2 8 3 2 9 0 7 8 9 9 5 0 8 8 6 7 2 6 5 8 2 1 8 0 3 4 9 1 5 6 
100, 5, 10, 23620.6590, 1800.4454, 1, 0 0 1 2 0 2 3 0 3 4 5 4 4 6 6 7 7 8 7 4 8 8 6 7 3 7 7 6 1 2 9 7 2 9 9 7 5 7 1 6 4 5 2 9 3 1 4 9 8 8 3 8 1 5 5 8 9 2 1 8 9 8 5 5 8 0 2 6 8 2 7 0 6 6 3 1 1 0 1 9 0 4 2 3 0 5 4 0 9 9 3 5 4 3 7 5 2 4 6 1 
100, 10, 10, 63156.2310, 1800.2580, 1, 0 1 2 2 3 4 5 3 0 6 7 4 4 6 3 6 3 7 8 6 6 4 5 7 4 5 8 0 1 0 6 6 5 9 6 5 7 9 4 7 0 9 1 9 9 8 5 8 2 1 7 5 8 4 2 9 1 2 3 8 9 9 1 3 2 1 5 3 1 2 3 8 3 4 9 6 2 8 2 1 7 3 3 0 0 4 6 0 4 2 7 7 0 0 8 2 8 1 5 5 
100, 20, 10, 116425.3050, 1800.1026, 1, 0 1 2 3 4 5 6 2 2 3 4 1 7 4 1 2 5 0 8 7 2 3 1 7 8 1 4 4 1 3 7 8 2 9 3 5 0 5 0 6 9 8 5 8 6 8 7 6 9 4 0 3 6 2 9 8 9 9 9 6 4 6 3 5 0 5 8 7 9 8 5 3 7 7 8 1 5 2 4 7 4 1 9 2 1 6 5 3 6 9 0 9 0 0 1 6 3 7 0 4 
500, 2, 10, 569.2770, 1801.0193, 1, 0 0 1 2 2 3 3 3 0 1 1 2 3 4 0 5 1 0 6 7 6 4 0 4 3 7 1 1 2 7 7 4 5 1 1 7 1 5 8 8 1 3 1 5 8 6 6 1 4 5 3 0 9 7 8 2 2 4 2 0 5 6 2 4 5 3 1 1 9 5 7 9 9 6 8 6 0 3 0 8 6 3 1 1 6 4 5 7 7 3 4 6 6 3 6 7 2 0 8 7 5 7 1 6 1 8 8 4 4 4 1 7 4 5 6 7 6 0 1 5 1 8 5 9 1 8 0 0 6 7 3 7 7 2 3 9 6 0 0 8 8 4 2 6 7 9 6 8 0 3 9 2 0 8 9 3 8 6 0 0 6 8 7 9 7 5 1 8 8 9 8 9 5 3 2 2 4 9 8 9 8 5 2 7 1 2 9 5 9 9 4 1 3 1 7 9 7 1 8 8 3 5 2 1 7 8 7 2 2 4 7 5 1 7 1 6 2 0 5 5 7 0 2 9 7 1 7 0 5 5 7 9 0 8 4 8 6 6 9 5 4 0 2 0 7 5 4 5 2 7 9 2 0 1 3 3 5 2 8 4 7 5 9 5 3 5 8 9 7 7 2 2 2 0 4 1 7 2 0 6 9 6 1 4 0 2 4 2 9 7 2 8 4 1 3 4 8 1 2 6 6 5 4 9 8 5 8 3 2 7 9 3 5 0 6 5 3 0 6 3 7 2 8 1 3 8 8 6 8 4 9 1 0 5 8 5 6 7 5 6 0 5 7 1 8 5 7 2 5 1 4 9 9 2 8 1 3 4 2 1 3 2 2 9 9 9 9 5 7 8 4 6 9 2 3 0 5 0 9 0 9 9 6 1 3 8 0 0 3 5 9 4 6 6 5 0 3 5 1 2 5 1 3 3 0 2 7 3 5 9 9 2 4 5 7 3 9 3 5 4 3 9 2 4 6 2 5 2 6 0 1 3 5 5 4 2 4 9 4 6 2 1 2 2 5 3 0 4 6 2 8 6 0 5 0 5 6 4 9 2 7 2 4 8 1 9 4 6 5 5 2 6 1 4 9 5 0 6 4 1 6 9 0 5 8 7 0 3 2 6 5 7 2 4 9 8 4 5 1 0 
500, 5, 10, 14642.6570, 1800.8054, 1, 0 1 2 3 3 4 0 4 5 6 5 6 2 5 1 7 4 6 4 6 7 0 5 2 2 0 0 5 5 3 3 3 2 7 2 8 1 4 4 6 8 6 8 4 7 0 3 2 0 1 3 0 2 6 3 6 2 6 9 2 8 3 7 2 7 8 9 2 0 9 3 3 7 6 8 5 6 2 4 1 7 5 0 6 8 7 8 8 8 2 2 9 2 8 7 3 3 5 3 7 9 1 3 1 3 9 9 8 0 9 5 8 3 0 9 0 6 7 7 6 4 9 1 2 3 5 1 7 9 0 8 3 5 6 4 9 0 1 8 5 3 9 3 3 4 7 6 7 9 2 0 1 3 1 2 7 2 0 2 7 3 9 6 8 8 1 4 9 5 7 1 0 2 0 5 8 1 6 4 3 1 2 3 5 5 7 8 8 7 2 8 4 4 1 0 7 6 9 1 7 2 2 7 5 4 7 4 3 8 0 9 9 3 7 2 0 1 4 8 2 6 8 1 0 3 2 8 1 4 6 1 5 0 3 2 9 5 3 7 0 1 6 4 2 1 7 4 7 1 6 5 5 9 7 9 9 8 5 8 0 6 0 8 0 4 8 1 8 8 6 1 0 1 8 2 0 3 5 0 8 6 9 6 5 7 8 4 8 9 3 0 5 7 5 2 2 4 3 2 7 2 4 2 4 0 2 0 5 7 1 2 1 1 5 5 3 9 6 1 1 9 3 9 6 4 9 2 2 0 5 4 8 5 5 0 5 6 5 3 0 1 3 1 4 7 7 7 7 5 7 0 9 6 8 9 7 4 1 5 6 9 5 3 5 0 1 6 3 0 7 0 1 7 5 4 9 6 7 0 6 8 8 4 4 1 9 5 4 6 3 0 0 2 1 8 8 4 8 2 0 5 5 4 5 0 4 0 0 9 4 6 1 6 7 7 2 9 0 7 5 1 2 9 1 1 9 6 4 9 4 6 5 9 4 8 9 6 3 2 3 4 8 1 7 1 6 1 5 5 6 3 6 4 1 4 4 5 3 9 5 1 0 3 5 9 8 0 9 3 1 8 0 5 7 3 9 9 8 4 7 4 4 3 3 7 3 7 9 6 8 9 2 3 6 2 7 9 7 1 8 
500, 10, 10, 48370.9020, 1800.8969, 1, 0 1 2 0 3 4 2 2 5 6 1 7 2 5 4 5 1 2 0 4 8 4 8 4 5 3 9 6 3 5 3 6 1 8 9 3 9 8 1 4 7 6 2 7 1 5 5 7 4 1 3 1 4 2 6 5 5 1 8 4 1 9 8 7 3 3 6 0 3 4 4 8 1 4 4 2 7 9 8 9 2 2 1 3 5 4 7 2 3 2 5 6 9 2 2 1 5 6 7 0 6 9 3 3 6 0 4 6 0 1 9 9 8 4 9 1 4 3 8 7 4 6 7 4 7 1 8 6 9 7 3 0 8 4 7 3 9 3 9 4 5 2 8 5 1 8 4 3 7 5 2 4 2 0 8 2 0 7 0 6 0 5 4 6 6 6 1 5 5 1 8 4 7 4 0 1 0 5 1 8 2 6 4 7 6 0 7 0 6 2 9 8 3 3 9 7 8 0 5 2 8 9 0 1 8 1 6 0 9 1 7 7 1 0 7 0 0 1 9 6 8 7 0 2 8 2 4 2 0 3 8 7 0 5 1 6 2 4 7 5 5 3 9 1 7 5 4 7 0 0 9 3 0 0 2 6 6 2 5 1 7 7 3 8 5 6 8 3 3 1 2 5 6 9 5 9 9 4 7 4 0 5 3 3 0 5 8 5 6 0 4 7 6 1 3 8 1 9 4 5 9 2 0 5 1 8 6 7 4 8 1 2 3 8 6 6 2 4 4 9 7 8 2 7 6 9 0 2 9 2 9 6 4 8 5 5 2 2 4 4 0 3 1 8 3 0 1 7 8 6 3 9 7 2 5 6 1 4 4 0 1 5 1 6 5 0 9 8 0 9 9 2 2 0 3 2 3 5 2 0 7 3 6 3 7 8 9 9 4 7 4 3 1 0 2 5 7 0 9 2 2 9 4 8 6 9 3 8 5 7 5 6 6 3 8 2 1 3 0 7 8 7 6 0 6 5 8 3 1 9 1 8 3 9 5 1 0 7 3 8 4 1 6 5 6 6 4 4 2 9 8 4 1 1 7 9 1 4 7 0 0 3 9 3 7 4 7 0 9 0 3 1 3 1 2 7 9 5 9 8 8 6 6 6 8 1 7 3 4 5 9 8 4 6 8 5 3 9 2 2 
500, 20, 10, 107905.9270, 1800.2053, 1, 0 1 2 3 4 2 3 0 0 2 1 3 5 4 2 3 6 4 5 7 7 5 6 8 0 2 1 2 1 2 8 5 0 0 2 0 4 6 4 8 3 6 5 9 9 6 7 2 1 2 2 7 8 6 7 2 7 8 2 0 1 5 2 2 9 5 7 8 2 6 8 6 7 3 8 5 6 4 1 9 4 7 4 0 8 3 5 2 4 1 7 4 3 5 2 4 2 3 0 6 1 7 7 5 2 9 0 5 4 4 2 4 5 0 9 4 6 2 9 8 3 7 0 5 2 0 7 6 8 5 5 2 3 3 2 3 2 7 4 3 2 6 6 4 4 1 7 5 3 5 7 4 6 9 1 1 5 3 9 3 0 4 9 5 7 1 1 9 5 0 1 2 4 3 0 0 2 0 3 2 9 4 6 2 6 7 4 5 3 6 1 2 5 1 4 8 6 1 5 0 4 4 0 6 4 7 5 9 3 2 8 8 3 1 3 9 8 7 9 6 9 4 8 6 4 5 1 4 8 4 0 8 2 3 7 0 7 1 7 5 9 2 0 4 0 7 2 8 8 8 1 2 6 0 4 8 5 3 5 6 6 9 8 9 7 2 0 8 0 6 9 7 1 9 1 9 3 3 0 8 7 9 5 2 8 4 3 3 7 4 0 0 6 2 3 9 7 7 4 2 7 5 4 6 8 9 0 5 9 2 8 1 1 8 4 5 3 7 3 8 2 6 4 1 9 6 2 9 0 5 1 3 2 1 6 2 3 5 9 7 5 0 4 7 6 7 3 6 1 5 6 7 7 0 1 6 0 8 1 2 2 8 0 3 4 5 6 7 5 1 8 6 5 6 6 5 8 8 1 5 9 3 7 0 0 6 1 6 9 9 3 8 1 1 7 8 0 9 7 6 2 5 8 8 8 7 3 8 2 0 1 6 5 3 6 4 7 1 4 9 0 9 1 8 6 9 3 3 8 1 4 1 3 0 1 9 0 9 7 2 4 1 7 1 5 1 1 6 9 8 3 9 0 4 0 7 9 8 4 4 8 9 8 7 5 1 1 3 9 5 0 6 7 9 0 8 8 0 6 3 0 4 1 9 6 1 7 8 9 9 4 3 5 7 9 3 3 0 1 9 
50, 2, 20, 14796.5460, 1800.1445, 1, 0 1 2 3 4 5 6 7 4 8 9 8 0 10 11 12 7 13 14 11 9 10 15 3 9 7 16 17 1 18 2 11 2 13 12 15 6 18 14 19 6 14 17 19 3 16 5 13 1 16 
50, 5, 20, 58420.4620, 1800.0131, 1, 0 1 2 3 4 5 2 6 7 8 9 10 11 12 6 13 14 4 15 16 10 16 5 6 3 8 0 9 17 17 7 4 15 18 18 13 17 8 16 14 11 19 1 18 10 12 15 0 3 19 
50, 10, 20, 93293.2450, 1800.7893, 1, 0 1 2 3 4 5 6 7 7 8 9 8 10 11 11 12 1 13 12 14 11 15 16 6 3 6 7 5 17 3 15 15 18 0 13 9 16 19 12 14 10 18 4 0 17 19 2 17 1 8 
50, 20, 20, 127625.2140, 1800.4968, 1, 0 1 2 3 4 0 5 6 7 2 8 8 3 9 10 5 0 11 7 12 6 13 10 13 14 9 15 16 2 14 17 15 4 13 9 14 11 18 7 1 19 12 16 15 19 18 17 19 17 5 
100, 2, 20, 5519.7160, 1800.8528, 1, 0 1 2 3 4 5 6 1 7 4 2 8 0 8 9 10 6 5 11 4 12 8 6 13 14 15 11 9 2 12 16 14 16 9 11 3 9 17 4 14 16 17 0 18 5 17 15 16 2 15 18 14 10 12 1 19 4 14 11 1 3 10 4 9 5 2 18 16 5 14 19 13 3 10 0 13 17 7 10 15 18 1 19 7 6 9 7 19 11 5 19 13 7 13 8 16 18 11 12 15 
100, 5, 20, 36522.0100, 1800.8443, 1, 0 1 2 3 4 5 6 7 7 8 9 10 11 0 0 12 13 14 15 6 15 16 7 1 15 16 4 9 2 2 8 0 6 11 14 10 14 9 17 8 3 15 7 12 9 10 9 3 4 16 2 18 12 10 3 4 4 19 17 18 11 1 4 16 16 19 16 5 16 17 18 1 11 3 1 13 12 17 6 15 14 13 18 17 8 6 8 5 11 12 18 5 2 5 19 14 19 6 13 0 
100, 10, 20, 75966.2360, 1801.0143, 1, 0 1 2 3 3 4 5 5 6 7 2 7 8 4 3 9 10 11 12 13 9 13 12 11 14 5 4 0 15 16 17 18 10 15 14 16 19 12 8 6 16 2 14 14 6 8 1 17 14 1 19 0 7 5 9 10 8 1 15 1 18 18 11 6 7 18 2 12 8 12 19 0 10 9 10 9 15 6 3 4 19 13 15 17 3 2 15 13 11 7 17 4 16 16 11 17 13 19 0 5 
100, 20, 20, 121558.6620, 1800.1583, 1, 0 1 2 3 4 5 1 6 2 7 8 9 1 10 11 12 13 14 5 6 15 0 16 9 12 3 16 15 17 6 11 17 18 10 14 8 18 19 2 14 4 12 19 2 0 16 6 4 13 1 18 17 18 19 15 7 17 9 19 10 9 13 7 12 13 5 16 15 3 7 11 0 8 3 2 15 6 0 5 10 17 14 8 9 11 14 8 3 1 10 13 7 4 4 12 18 11 5 16 17 
500, 2, 20, 1278.3850, 1801.0668, 1, 0 1 2 3 4 5 6 7 8 8 9 6 9 4 10 9 11 1 6 6 0 12 12 11 6 13 14 9 9 5 15 7 16 15 6 16 2 11 3 2 4 12 8 4 5 8 3 1 9 4 17 1 9 11 18 7 5 8 12 13 16 18 13 2 14 5 7 5 6 16 3 1 11 14 12 13 8 8 4 6 9 8 18 8 5 3 16 17 19 9 3 17 7 16 15 13 14 11 2 10 13 5 18 3 5 6 17 13 1 14 7 4 7 13 16 18 16 10 11 16 0 19 9 13 6 14 0 16 6 4 15 19 16 18 2 4 15 14 5 0 4 15 13 13 14 8 9 3 8 5 12 5 2 15 6 0 14 0 3 19 18 2 9 13 4 8 11 5 6 9 8 3 4 0 5 14 15 11 19 14 1 1 10 12 8 13 5 7 11 7 0 0 4 0 13 0 19 10 3 16 19 0 6 12 14 15 19 15 12 7 11 13 10 17 17 13 15 3 19 19 15 12 18 2 2 14 9 10 7 15 3 13 5 1 10 9 4 12 9 8 7 11 19 1 1 14 1 1 10 6 11 19 12 0 16 7 1 10 1 12 7 10 18 17 2 17 2 15 3 12 6 19 18 10 14 11 13 15 2 2 8 3 13 17 8 17 8 17 11 6 0 16 12 19 1 5 13 11 15 0 0 16 19 5 18 15 10 19 11 18 11 14 1 19 15 7 5 4 16 2 0 12 6 8 17 7 11 3 9 18 10 6 9 1 17 16 19 4 17 13 9 7 6 3 9 19 17 4 3 9 0 17 5 4 2 1 4 13 5 10 17 18 10 5 4 10 17 2 19 5 6 14 16 10 18 12 7 0 8 13 7 7 5 5 4 16 10 9 19 7 7 14 3 7 6 7 18 10 8 18 11 5 7 18 2 17 15 18 12 16 1 16 0 4 9 16 17 16 19 4 3 4 1 12 16 6 12 3 7 15 8 13 4 15 13 5 19 14 18 6 17 2 1 15 10 19 6 6 1 19 9 15 2 0 0 12 2 9 12 0 15 2 7 10 0 13 1 18 4 2 3 1 9 2 12 18 11 1 2 17 0 18 14 2 19 10 4 0 10 11 16 17 3 13 16 14 14 19 5 8 
500, 5, 20, 19776.7540, 1801.4159, 1, 0 1 2 3 4 2 5 6 7 8 5 1 4 7 8 9 0 10 11 7 10 8 11 8 12 13 11 14 7 12 11 0 6 4 3 15 12 13 8 1 15 16 17 4 6 11 7 10 3 13 15 14 18 2 2 5 7 8 1 10 4 15 18 0 2 6 17 16 11 15 5 16 1 2 2 5 18 12 4 14 6 18 7 3 11 2 2 18 1 4 12 5 12 0 9 15 13 3 19 2 9 11 2 1 11 12 16 3 1 15 6 6 9 15 0 12 7 1 6 2 2 6 10 16 3 13 10 4 8 2 16 19 10 12 1 9 6 9 18 17 12 4 10 17 16 10 18 13 0 2 1 14 10 1 7 15 18 2 8 3 19 9 16 5 18 15 14 16 5 1 1 6 17 9 3 5 12 13 10 13 16 19 5 10 11 0 14 4 10 6 14 3 9 5 1 7 8 14 9 3 13 19 14 19 12 4 16 10 3 19 2 15 0 13 13 15 12 7 17 11 18 1 19 3 6 15 10 1 17 15 19 14 4 3 16 19 18 12 16 4 5 6 18 17 18 3 16 17 2 8 9 11 0 17 12 6 17 13 0 18 13 9 13 8 10 19 18 2 0 7 17 1 7 7 1 1 19 18 16 1 14 19 8 6 17 8 0 11 0 0 0 1 19 7 10 9 1 13 12 4 11 14 8 11 18 13 9 8 8 6 9 6 1 4 15 4 13 3 11 19 14 13 4 2 8 0 19 16 2 15 2 19 8 12 5 16 5 12 15 4 4 15 14 0 7 14 7 16 19 14 6 15 4 14 19 6 5 4 6 10 0 6 7 12 5 18 17 13 9 3 11 0 0 11 19 12 17 11 13 15 14 2 9 14 9 3 17 17 6 15 17 3 10 19 0 6 14 3 8 16 13 8 11 0 13 10 8 7 6 9 1 15 13 18 16 14 3 18 11 3 0 5 15 17 5 0 13 13 17 7 14 19 3 16 5 0 7 12 14 10 7 5 11 2 8 16 17 0 9 12 3 18 4 5 3 4 2 17 5 14 16 4 1 10 14 0 12 10 7 9 17 18 18 14 19 9 19 5 17 10 8 8 7 16 18 3 11 7 6 14 7 9 12 12 11 14 19 17 5 11 
