n, m, k, value, time, valid, solution
100, 3, 3, 331.3210, 1200.6817, 1, 0 1 1 1 2 1 0 2 1 2 1 0 1 2 1 1 0 2 2 0 2 0 0 1 0 2 2 1 1 0 1 2 2 0 1 0 0 2 2 1 1 2 0 2 0 1 0 0 2 1 0 2 1 0 2 2 2 1 0 1 0 2 1 2 0 1 1 0 0 0 0 2 1 0 2 0 2 1 1 2 1 1 1 1 0 2 1 2 1 1 2 2 2 0 0 0 1 0 0 2 
100, 4, 3, 1281.2700, 1200.0339, 1, 0 1 2 2 2 2 1 2 0 1 0 1 0 2 0 0 0 0 0 2 0 2 0 0 0 0 0 0 1 0 1 0 1 2 2 0 1 2 2 1 1 1 0 1 0 1 0 2 1 2 1 2 0 2 1 1 1 1 1 2 1 1 1 0 1 1 2 1 1 2 1 2 2 2 2 1 0 1 0 2 2 2 2 0 1 0 1 0 2 2 1 2 0 1 0 0 2 0 2 2 
100, 5, 3, 2554.6640, 1200.7407, 1, 0 1 1 0 1 0 0 0 0 0 0 1 1 0 1 0 2 1 0 1 0 0 2 0 0 0 1 0 0 2 1 1 0 2 1 2 1 2 1 1 2 1 2 0 2 2 1 1 2 2 2 2 1 2 2 0 1 1 0 1 1 2 2 2 1 1 2 1 2 0 0 2 1 1 2 0 0 0 1 1 2 0 1 0 1 2 0 2 1 0 0 1 0 2 2 1 2 2 0 2 
100, 10, 3, 23351.7680, 1200.6724, 1, 0 1 2 1 1 2 1 2 1 2 1 2 2 1 2 0 1 1 1 0 1 0 1 0 2 1 0 0 1 2 1 1 1 1 1 1 0 2 0 0 0 2 2 2 2 0 1 2 2 2 2 0 0 2 2 0 0 0 2 2 1 0 0 0 1 0 0 2 0 1 2 2 2 2 1 0 0 0 2 1 2 2 0 0 1 0 1 0 1 1 1 2 2 1 1 0 2 0 2 0 
100, 15, 3, 47165.2870, 1200.9086, 1, 0 1 1 0 0 2 2 0 2 1 2 1 1 1 2 1 1 0 2 0 2 1 1 2 0 2 0 2 0 1 0 0 0 1 2 2 1 2 2 1 1 0 2 0 0 0 0 1 1 2 1 0 2 0 1 2 1 0 1 2 2 1 2 1 2 0 1 1 1 0 2 0 0 2 1 2 0 0 0 0 2 2 1 1 2 2 0 0 2 0 1 2 2 0 1 1 1 2 0 2 
100, 20, 3, 68833.2590, 1200.3240, 1, 0 1 0 2 0 2 1 2 0 0 2 0 2 0 2 1 2 0 1 1 2 2 0 2 1 2 0 1 0 1 2 0 0 2 1 2 1 2 0 1 1 2 0 1 1 0 1 2 0 1 0 2 0 2 0 1 1 1 0 0 0 2 0 1 0 1 0 2 2 2 2 2 1 0 1 0 2 0 0 1 2 1 1 1 2 2 1 2 1 0 2 0 1 1 0 1 2 1 0 2 
50, 2, 4, 65.7290, 1200.8360, 1, 0 1 2 2 1 3 2 2 0 3 1 2 3 3 3 3 1 0 1 0 1 3 1 1 3 0 2 2 0 0 2 3 3 3 1 0 2 0 3 0 0 1 2 3 1 3 0 3 2 1 
50, 3, 4, 1290.6850, 1200.9783, 1, 0 1 1 0 2 0 0 0 2 3 3 0 3 3 0 3 2 1 2 1 1 0 0 2 2 1 1 3 3 1 0 1 2 2 0 3 0 0 2 1 3 3 1 0 1 2 1 3 3 2 
50, 4, 4, 3552.2140, 1200.4749, 1, 0 0 1 1 1 2 0 1 2 1 2 2 3 2 3 1 2 3 1 3 2 3 2 2 3 3 2 2 2 0 3 0 3 1 3 3 0 2 0 0 3 0 1 2 0 0 1 0 3 1 
50, 5, 4, 7041.1710, 1200.6484, 1, 0 1 0 2 2 0 1 0 1 0 0 0 2 1 1 1 3 1 0 3 3 0 1 3 3 2 1 2 1 2 1 3 3 2 2 3 0 1 0 2 2 3 1 3 1 2 0 2 3 3 
