n, m, k, value, time, valid, solution
100, 2, 3, 17.6940, 1200.3973, 1, 0 1 2 1 2 0 2 1 1 1 1 0 2 0 0 0 1 1 0 0 2 1 1 1 2 1 2 0 1 1 0 2 1 1 1 0 1 1 1 2 0 0 1 1 0 2 1 2 1 1 1 1 2 0 2 1 2 0 0 0 1 2 2 0 2 0 0 0 2 1 2 2 0 0 1 1 0 0 2 1 0 2 0 2 2 0 2 0 0 0 2 0 1 0 2 2 0 0 2 1 
100, 2, 4, 15.5600, 1200.2354, 1, 0 1 2 3 2 1 1 2 1 3 1 0 3 1 3 1 2 0 3 1 0 0 3 1 2 0 2 0 3 1 0 0 0 0 3 1 2 2 1 2 1 1 1 3 2 2 3 0 2 0 3 2 2 1 2 3 2 0 0 2 3 3 3 2 2 3 3 1 1 1 3 1 0 2 3 2 0 1 0 3 2 2 2 1 3 1 0 0 1 2 1 0 2 3 1 2 0 2 0 1 
100, 3, 3, 133.8210, 1200.9890, 1, 0 0 0 1 1 2 1 1 2 2 2 2 2 1 2 0 1 0 1 2 0 2 2 1 2 1 1 2 2 2 2 1 0 1 1 0 0 2 0 1 1 1 1 2 0 0 0 0 0 1 2 0 1 0 2 0 2 1 2 1 2 1 1 1 2 0 0 2 0 1 1 2 1 0 1 0 2 2 1 0 1 0 0 0 2 0 2 1 0 2 0 0 0 2 2 1 0 1 2 0 
100, 3, 4, 421.9140, 1200.1369, 1, 0 1 1 0 2 1 1 1 2 2 2 1 3 1 1 0 2 1 1 0 3 3 3 3 1 1 2 0 3 3 1 2 2 0 2 1 3 2 2 2 2 0 3 0 1 0 0 0 3 2 3 1 0 1 2 1 0 1 0 1 0 1 0 2 2 3 3 2 3 1 0 0 0 2 0 2 2 3 3 3 0 3 2 2 2 3 2 3 0 3 0 1 0 1 0 3 2 3 0 3 
100, 4, 3, 1541.5310, 1200.4714, 1, 0 1 1 0 0 0 0 0 0 1 1 2 1 2 0 1 2 0 0 2 0 1 1 2 0 0 1 2 0 2 2 0 2 1 2 2 0 1 2 1 2 2 1 2 1 0 1 0 2 1 1 1 2 2 2 1 1 0 1 2 2 1 2 2 0 2 1 1 0 1 1 0 2 1 1 0 2 1 0 1 1 2 2 0 2 1 0 0 1 1 0 1 0 0 0 1 2 0 2 2 
100, 4, 4, 1767.4190, 1200.8312, 1, 0 1 2 2 1 2 1 2 1 0 2 1 3 0 2 1 3 0 1 3 1 3 3 0 0 0 1 2 0 1 3 1 2 2 3 3 2 0 0 0 2 1 2 3 2 2 0 1 2 0 0 0 3 0 3 3 2 2 1 3 2 1 1 2 3 2 1 1 1 2 0 1 0 1 0 0 2 1 0 2 3 1 1 2 3 3 3 0 0 3 1 2 2 2 0 1 3 3 3 1 
100, 5, 3, 2761.3320, 1200.9662, 1, 0 0 0 0 1 1 1 1 0 2 2 2 1 2 1 0 2 1 1 0 0 1 0 2 2 0 0 2 1 2 1 0 0 1 0 2 1 2 0 1 1 1 0 2 0 1 2 1 2 0 1 1 1 2 2 2 1 0 1 0 0 1 1 2 2 2 0 1 2 2 2 1 1 1 2 2 2 2 2 0 0 2 0 0 1 1 0 0 2 0 0 0 2 1 0 1 0 0 2 1 
100, 5, 4, 5030.1840, 1200.5656, 1, 0 0 0 0 1 1 0 2 0 0 1 0 2 2 2 3 3 3 1 1 2 1 3 2 3 0 0 0 2 3 1 3 3 3 2 1 0 3 2 3 1 2 0 1 3 2 1 3 2 3 1 3 2 3 1 3 0 3 0 1 0 1 0 1 2 0 3 2 1 3 0 3 2 2 0 3 2 0 2 1 3 3 3 1 1 2 0 1 1 1 0 3 2 1 2 3 1 1 2 0 
100, 10, 3, 26076.4110, 1200.1443, 1, 0 0 0 0 1 0 0 2 2 0 2 1 2 1 2 2 2 2 2 1 2 0 0 0 0 2 1 1 1 0 0 0 1 1 1 1 1 0 1 2 1 2 1 1 2 1 0 1 2 1 1 2 2 0 2 0 1 0 2 1 0 0 0 0 1 0 2 2 1 1 2 0 1 1 2 0 1 0 0 1 0 2 2 2 0 2 2 0 1 0 2 1 0 2 1 1 2 2 0 2 
100, 10, 4, 28047.4740, 1200.2667, 1, 0 1 1 2 1 0 3 2 3 1 2 0 3 0 2 0 2 3 1 2 0 3 0 0 1 1 3 3 3 1 1 2 2 2 3 2 0 0 0 1 2 1 0 2 2 3 1 1 2 3 1 1 0 2 0 3 1 3 2 0 2 1 0 3 3 0 2 1 2 3 2 1 0 3 2 3 1 3 2 1 2 0 1 0 0 3 3 1 3 0 0 3 3 1 0 2 2 0 1 0 
