n, m, k, value, time, valid, solution
50, 3, 3, 289.0860, 1200.5751, 1, 0 1 1 0 1 0 1 1 0 1 0 2 1 2 2 2 0 0 0 0 2 0 2 1 1 2 2 2 1 0 1 2 1 2 2 0 2 2 0 2 2 0 1 1 0 1 2 0 1 1 
50, 3, 4, 1415.1570, 1200.5755, 1, 0 1 2 3 1 2 3 2 3 2 1 1 2 2 0 0 1 0 0 0 0 1 3 2 1 2 3 1 1 2 0 0 1 3 0 1 3 3 3 3 2 0 2 3 1 2 3 0 1 0 
50, 4, 3, 1102.4050, 1200.1378, 1, 0 1 0 1 2 2 2 2 1 2 1 1 0 2 0 1 1 2 2 1 0 1 0 2 0 0 2 0 0 2 1 0 1 2 2 1 1 1 2 0 1 0 2 0 1 2 0 2 0 2 
50, 4, 4, 5761.8200, 1200.9552, 1, 0 1 1 1 2 1 1 0 3 3 1 2 2 0 3 1 3 1 2 1 3 2 2 2 3 0 3 3 2 0 3 2 2 0 0 3 2 0 2 0 2 1 0 3 1 0 0 3 2 1 
50, 5, 3, 4426.2980, 1200.4499, 1, 0 0 1 1 0 2 0 0 2 1 0 1 0 2 2 1 0 1 2 2 1 0 0 2 0 2 2 2 2 0 2 0 0 1 1 2 0 1 2 1 1 2 1 1 1 2 0 2 2 1 
50, 5, 4, 10502.3540, 1200.1109, 1, 0 0 1 1 2 3 2 3 0 2 1 3 2 1 1 0 2 1 2 0 1 3 0 2 2 0 0 3 3 0 3 1 3 2 1 0 0 0 3 2 1 2 3 0 3 3 1 1 3 2 
100, 2, 3, 34.4220, 1200.3736, 1, 0 1 2 2 2 0 0 2 1 2 2 0 0 0 0 1 1 0 1 0 0 2 2 1 1 0 1 0 1 2 1 0 2 1 0 1 0 2 1 1 2 2 1 1 2 0 0 1 2 2 0 2 0 2 0 2 0 1 1 2 1 2 2 2 2 2 1 1 0 1 1 0 0 2 2 2 2 0 0 1 2 0 1 1 2 1 0 2 1 1 0 1 0 2 1 0 0 2 1 1 
100, 2, 4, 34.4230, 1200.0269, 1, 0 1 1 1 2 1 1 3 3 1 0 2 0 1 2 3 0 3 0 1 3 1 1 2 1 2 1 2 2 0 2 3 3 3 3 0 2 3 0 3 1 2 2 1 2 1 0 3 0 3 0 3 0 2 3 3 0 3 3 3 3 1 0 1 0 0 0 2 0 0 3 3 1 1 2 2 0 2 2 1 2 1 2 0 2 2 1 3 2 2 2 0 3 0 1 0 1 1 0 3 
100, 3, 3, 459.1790, 1200.8723, 1, 0 0 0 1 0 1 1 1 2 2 2 0 2 0 1 1 0 2 2 0 2 0 0 1 2 0 1 0 0 2 2 2 2 2 1 1 2 0 2 1 1 2 2 1 1 2 2 1 2 0 0 0 2 0 1 0 1 2 0 0 0 0 1 2 0 1 2 1 1 0 1 0 2 0 2 2 1 2 0 1 2 2 0 1 1 0 1 1 1 2 0 1 2 1 1 2 1 1 0 2 
100, 3, 4, 521.8690, 1200.9148, 1, 0 1 2 2 2 2 1 3 2 0 2 3 0 1 1 2 3 3 3 3 2 1 0 1 3 2 1 1 0 3 1 1 0 2 0 3 3 3 0 2 0 2 3 0 1 3 1 2 1 1 3 2 3 2 2 0 0 1 1 2 2 1 0 0 1 3 1 3 2 1 3 3 0 3 3 0 2 3 3 0 1 1 0 3 2 0 0 2 2 0 0 1 3 2 1 1 0 0 1 0 
100, 4, 3, 1016.8030, 1200.0346, 1, 0 1 1 0 1 0 1 1 2 2 0 0 2 1 1 0 0 2 1 0 0 2 1 0 0 2 1 0 0 2 2 2 1 0 2 1 0 0 2 0 0 1 1 0 2 0 0 1 1 0 1 2 1 2 2 2 1 0 1 1 2 0 0 1 2 2 0 2 2 0 0 1 2 2 2 2 0 2 1 2 1 0 2 1 1 1 2 1 0 1 2 0 1 2 0 1 2 0 1 1 
100, 4, 4, 2593.5880, 1200.8702, 1, 0 1 0 2 2 3 2 1 1 3 2 3 0 2 3 0 0 1 2 3 0 2 1 3 0 0 3 2 3 2 1 1 2 1 0 3 0 0 1 2 2 3 1 3 1 3 0 3 3 2 2 2 0 2 1 2 2 0 1 3 1 3 2 1 1 3 0 2 0 0 0 1 3 1 2 0 0 0 3 1 1 0 3 3 1 3 1 3 3 0 1 1 2 1 0 2 3 3 2 1 
100, 5, 3, 2849.9070, 1200.8901, 1, 0 1 2 0 1 0 0 2 2 0 2 2 2 1 1 0 0 2 2 0 0 0 2 2 1 0 1 1 1 0 1 2 1 0 2 1 1 1 1 0 0 1 0 1 0 1 0 0 0 2 2 1 0 1 0 0 2 0 0 1 2 0 2 1 2 2 2 2 2 2 1 2 1 0 1 1 2 2 1 1 2 0 1 0 1 2 0 2 0 2 2 1 0 1 0 0 2 1 1 1 
100, 5, 4, 4093.6260, 1200.4014, 1, 0 1 1 2 3 0 2 0 2 3 0 2 0 2 3 3 1 0 1 1 2 1 2 1 2 2 1 3 2 2 3 0 0 1 2 3 1 3 3 0 2 1 1 1 2 1 0 2 3 2 0 2 3 3 3 2 0 0 3 3 0 3 0 0 0 1 1 1 0 2 2 0 3 3 3 1 1 2 3 0 1 1 3 0 2 2 3 2 2 2 1 3 3 1 0 0 0 0 1 3 
