n, m, k, value, time, valid, solution
50, 2, 20, 15269.8620, 1800.3342, 1, 0 1 2 3 4 5 6 7 4 8 2 8 9 9 10 11 1 12 3 13 14 0 15 12 2 10 16 17 7 18 14 12 14 7 11 15 6 18 10 19 6 13 17 19 1 16 5 10 3 16 
50, 5, 5, 14957.5830, 1800.0908, 1, 0 1 1 0 1 1 0 0 2 2 3 1 0 3 1 2 3 2 3 3 3 4 0 4 1 4 4 2 0 3 4 2 3 0 3 4 0 3 2 1 2 4 4 4 3 1 2 4 0 2 
50, 5, 10, 36094.9590, 1800.8967, 1, 0 1 0 2 3 2 4 0 5 6 1 5 5 3 3 7 8 0 9 9 9 4 6 8 4 1 5 3 8 7 2 3 2 8 7 8 6 0 5 9 7 1 9 1 4 4 6 2 6 7 
50, 5, 20, 58420.4620, 1800.4161, 1, 0 1 2 3 4 5 2 6 7 8 3 9 10 11 5 12 6 4 13 14 9 13 15 8 13 1 0 16 17 17 7 4 14 8 14 12 17 1 16 15 10 18 19 16 9 11 19 0 5 18 
50, 10, 5, 54627.3020, 1800.1352, 1, 0 0 1 2 1 3 1 0 0 2 4 2 3 4 1 0 4 4 3 2 4 2 0 4 2 2 1 3 3 3 3 1 0 0 3 4 3 0 2 2 4 2 1 1 0 4 1 1 4 3 
50, 10, 10, 73001.2880, 1800.3749, 1, 0 1 1 2 2 3 4 3 5 6 2 2 7 7 4 1 0 8 0 4 6 9 6 3 6 4 5 0 8 9 3 0 5 9 7 9 8 6 1 4 9 8 5 7 7 3 1 5 2 8 
50, 10, 20, 93701.7950, 1800.3526, 1, 0 1 2 3 4 1 0 5 6 7 8 9 10 11 6 11 12 13 5 7 11 12 14 15 3 0 16 16 9 2 17 16 18 1 13 8 19 17 12 5 10 18 15 2 4 19 14 4 3 9 
50, 20, 5, 107080.4590, 1800.9415, 1, 0 0 1 2 3 0 3 2 3 1 2 2 3 4 2 4 0 2 0 3 2 0 3 1 1 0 4 1 0 1 4 0 4 2 4 4 2 4 3 3 1 1 0 3 3 4 1 0 4 1 
50, 20, 10, 113817.7510, 1800.0762, 1, 0 1 2 3 4 5 6 6 7 8 1 5 0 0 7 7 6 4 7 6 0 2 9 8 3 1 5 9 2 3 8 4 2 9 3 3 0 9 7 1 6 4 2 4 9 5 8 5 1 8 
50, 20, 20, 128646.1140, 1801.0236, 1, 0 1 2 3 4 5 6 7 8 2 9 10 7 5 1 11 12 13 8 6 14 11 15 16 17 5 18 19 2 17 16 13 4 8 10 17 3 19 11 15 12 13 14 18 9 0 16 18 0 6 
100, 2, 5, 9.2880, 1800.1583, 1, 0 1 2 3 0 2 4 2 2 0 3 1 2 2 4 0 1 2 1 4 4 3 0 3 1 3 2 3 2 4 0 1 0 2 1 2 2 0 3 4 1 1 4 2 2 0 3 4 2 3 1 2 2 3 4 1 1 2 3 4 0 3 3 4 3 4 1 1 1 1 0 1 1 0 1 4 4 4 2 0 2 3 0 0 0 2 1 3 0 4 4 1 3 0 3 3 4 2 3 0 
100, 2, 10, 1266.4950, 1800.6195, 1, 0 1 2 3 3 2 3 4 5 0 1 1 6 7 5 5 3 7 8 8 1 7 0 7 9 2 1 4 8 2 1 7 4 0 7 6 0 9 4 7 5 8 6 9 3 1 2 9 4 2 6 9 9 4 5 0 4 0 6 2 8 8 2 7 3 1 2 7 5 2 9 8 0 8 8 4 2 3 0 7 0 9 5 0 3 6 9 9 5 9 6 5 2 3 4 5 0 8 4 1 
100, 2, 20, 5566.1390, 1800.8107, 1, 0 1 2 3 4 5 6 5 7 5 8 7 8 6 9 8 10 4 11 12 13 7 6 14 5 0 12 4 10 12 15 16 3 17 13 18 3 0 12 19 18 11 5 15 9 11 17 18 4 15 12 8 0 18 19 0 2 2 9 13 16 14 4 14 2 1 1 2 9 15 1 9 18 9 16 13 7 10 8 17 3 19 17 0 10 17 16 16 6 6 19 2 13 3 11 14 1 12 14 15 
100, 5, 5, 6469.8200, 1800.9412, 1, 0 0 1 1 1 2 0 0 0 3 4 3 1 1 1 3 2 4 2 0 2 4 0 1 2 4 3 0 1 2 3 4 2 0 2 4 2 0 4 3 3 4 2 3 0 3 1 1 0 1 2 3 4 1 4 1 0 2 2 4 3 4 2 2 0 0 4 3 3 1 1 0 0 3 4 4 2 2 1 0 3 0 4 1 4 3 0 2 1 2 4 1 0 1 2 4 3 0 3 3 
100, 5, 10, 24526.7040, 1800.4227, 1, 0 1 0 2 3 2 1 4 4 5 6 2 5 2 5 2 6 4 7 0 0 7 8 6 3 9 8 4 1 7 4 8 6 9 4 1 5 9 7 8 2 8 4 3 2 1 0 0 7 2 7 3 6 9 9 8 8 0 9 7 3 0 6 5 1 1 3 9 6 0 5 4 0 5 3 6 5 5 1 3 8 9 7 1 3 1 6 7 8 9 3 6 7 2 5 9 4 2 7 8 
100, 5, 20, 43130.6100, 1800.6217, 1, 0 1 2 3 4 5 6 7 8 9 7 10 11 12 5 3 1 13 3 14 9 15 12 13 15 16 2 8 2 14 17 14 0 6 13 12 9 1 6 13 3 12 14 9 18 16 7 0 15 10 7 13 16 0 18 16 10 19 0 11 19 8 18 11 9 6 15 17 16 17 9 4 10 3 10 11 5 2 19 4 19 11 5 8 4 1 4 15 4 15 6 19 1 5 14 17 2 18 18 17 
