n, m, k, value, time, valid, solution
50, 2, 20, 15241.2570, 1800.2662, 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 14 10 8 6 11 15 15 1 16 13 2 15 17 18 17 9 12 4 7 9 7 3 11 19 3 4 0 16 10 5 1 18 19 19 12 
50, 5, 5, 15211.6240, 1800.8596, 1, 0 1 1 2 2 3 2 4 4 2 2 1 4 3 2 3 1 4 0 4 3 1 1 1 0 2 3 3 0 0 1 0 4 2 0 4 1 0 4 0 4 3 2 3 3 0 1 0 1 4 
50, 5, 10, 38949.0230, 1800.8038, 1, 0 0 1 2 2 3 3 4 5 6 0 7 5 8 3 1 8 7 6 9 1 5 5 7 4 6 4 6 6 2 8 7 0 9 2 1 8 4 4 1 0 5 7 4 3 9 9 9 2 8 
50, 5, 20, 59896.7490, 1800.8968, 1, 0 1 2 3 4 5 6 7 8 4 3 9 8 10 6 11 12 13 14 0 2 15 4 16 16 17 15 18 17 7 18 16 19 10 12 19 14 15 14 2 18 13 1 19 5 12 9 11 1 13 
50, 10, 5, 50429.4740, 1800.7623, 1, 0 0 1 1 2 3 3 4 1 4 4 0 2 3 2 4 3 0 2 3 0 2 2 1 3 2 2 2 4 1 3 3 4 1 0 3 0 4 0 1 0 2 1 1 1 4 0 4 3 4 
50, 10, 10, 77269.9920, 1800.6347, 1, 0 1 2 1 3 4 5 4 6 2 0 6 7 7 5 2 7 6 3 8 6 4 4 6 9 1 0 9 9 5 8 7 8 3 4 5 2 0 9 8 9 8 0 5 3 7 2 3 1 1 
50, 10, 20, 107314.0920, 1801.0044, 1, 0 1 2 3 4 5 6 7 8 9 6 9 10 11 12 12 13 14 8 13 4 15 16 17 18 2 19 16 14 7 19 4 8 15 0 11 17 6 1 19 15 16 5 0 18 10 10 1 14 3 
50, 20, 5, 106177.3180, 1800.2962, 1, 0 1 2 1 1 3 4 4 4 3 0 3 3 0 0 2 4 3 3 4 0 3 1 2 0 2 2 3 2 1 1 4 4 4 2 3 1 4 1 1 0 1 0 2 3 0 2 0 2 4 
50, 20, 10, 123364.8480, 1800.7151, 1, 0 1 2 3 4 5 4 6 7 7 7 0 8 8 4 3 9 6 9 1 5 9 9 0 3 2 3 8 9 4 4 5 7 5 2 6 0 7 1 0 2 8 5 3 6 8 1 1 2 6 
50, 20, 20, 137033.1380, 1800.9339, 1, 0 1 2 3 4 5 6 7 1 8 9 8 10 11 12 12 13 14 15 13 2 8 16 17 7 18 15 10 16 17 9 2 0 4 19 14 6 5 19 6 18 5 12 19 15 11 16 11 7 3 
100, 2, 5, 33.2460, 1800.5173, 1, 0 1 2 0 2 3 3 2 3 3 0 1 0 0 2 2 3 1 0 4 0 4 1 2 4 1 3 1 3 4 3 0 1 4 0 1 3 4 3 4 1 4 2 2 0 1 4 2 1 2 1 2 0 2 0 0 3 4 0 1 1 0 1 4 0 4 2 1 1 2 2 2 3 4 0 1 2 1 0 4 2 3 4 3 1 3 4 4 3 2 2 1 1 3 3 3 4 2 4 4 
100, 2, 10, 1507.0680, 1800.4991, 1, 0 1 2 3 4 1 2 5 1 2 5 2 6 0 7 5 8 5 4 6 9 3 5 3 2 4 3 3 3 9 7 2 0 6 1 0 9 2 7 8 0 8 4 5 6 5 4 4 1 3 7 1 8 9 8 5 1 9 6 6 0 5 7 0 8 1 7 9 5 9 0 0 7 8 7 2 8 8 4 4 4 7 6 2 2 1 3 1 9 3 9 2 7 8 7 1 7 6 6 0 
100, 2, 20, 5414.7210, 1800.4210, 1, 0 1 2 3 4 5 6 1 7 1 8 5 9 10 5 0 0 6 2 11 8 12 13 1 14 15 11 3 16 4 12 6 14 17 8 8 16 18 3 13 1 15 13 13 17 14 4 7 14 11 8 17 19 18 15 2 18 6 11 9 4 9 0 1 19 12 8 7 9 9 19 2 18 17 7 16 13 14 14 18 3 10 19 13 7 5 10 16 12 19 0 15 11 16 16 17 10 18 2 11 
100, 5, 5, 6080.3840, 1800.7701, 1, 0 0 1 2 0 2 2 3 0 2 2 1 1 4 1 3 4 3 2 2 0 1 0 4 3 0 3 2 3 2 1 3 4 1 3 4 0 4 0 1 1 3 3 0 2 2 4 1 4 4 3 1 1 1 4 2 1 1 4 2 3 2 3 1 0 0 0 3 4 4 4 2 0 1 0 3 0 3 2 3 0 4 0 4 4 0 2 4 3 1 3 3 4 4 2 1 4 3 1 4 
100, 5, 10, 23911.0530, 1800.4464, 1, 0 1 2 3 1 4 3 5 2 5 3 6 5 3 2 1 1 1 6 6 2 7 4 6 8 6 8 1 0 0 5 7 7 3 9 0 9 9 9 5 1 7 9 3 3 0 3 0 1 4 4 2 5 4 0 7 1 9 8 4 6 7 8 9 5 6 8 7 8 0 8 1 8 8 6 5 4 1 8 3 9 2 6 2 4 0 7 5 4 5 4 9 4 8 9 2 7 7 2 2 
100, 5, 20, 37249.1630, 1800.6237, 1, 0 1 2 3 2 4 5 6 4 3 7 8 6 8 9 10 11 12 13 6 14 1 15 16 14 6 16 2 17 1 9 3 7 2 17 12 0 5 0 17 5 18 16 10 10 19 14 8 15 18 9 9 4 14 13 7 15 3 18 15 12 17 0 13 11 18 4 19 19 12 7 1 19 13 5 5 16 5 10 9 12 2 17 3 1 8 15 13 7 0 16 18 19 9 10 16 14 11 11 11 
