n, m, k, value, time, valid, solution
100, 2, 3, 13.6190, 1200.6303, 1, 0 1 1 0 1 1 0 2 1 2 2 1 0 2 1 0 1 1 0 0 0 2 1 0 0 0 2 2 2 1 0 0 2 0 2 1 2 2 0 2 2 1 2 1 1 0 1 2 0 0 2 0 1 2 0 1 2 1 0 2 1 0 1 2 0 1 1 0 2 2 1 1 0 1 2 1 2 0 1 2 0 2 2 2 0 1 2 1 0 2 2 0 0 0 2 0 1 1 2 0 
100, 2, 4, 33.3580, 1200.2402, 1, 0 1 1 1 1 2 1 1 3 0 1 1 2 1 3 0 0 0 3 0 2 0 1 3 1 0 3 3 2 2 2 0 3 0 2 3 3 0 3 3 1 0 0 1 1 1 0 2 2 2 0 2 3 2 3 1 3 3 3 0 1 3 3 2 1 2 2 2 1 2 0 0 0 3 0 1 2 3 1 2 2 1 3 0 2 2 0 2 1 3 0 3 2 0 3 1 0 3 2 1 
100, 3, 3, 370.8720, 1200.0289, 1, 0 1 2 1 0 1 1 0 2 0 2 0 1 0 0 0 0 1 0 0 1 2 1 0 2 1 2 0 0 2 2 2 1 2 2 0 1 1 1 1 1 2 2 1 0 0 0 2 0 1 0 2 0 1 2 1 1 0 0 0 0 1 0 2 0 2 1 1 2 2 2 1 1 2 1 2 1 0 2 0 0 2 0 1 2 0 2 2 1 2 2 1 1 2 1 0 0 2 2 0 
100, 3, 4, 566.3640, 1200.5106, 1, 0 1 0 0 2 2 0 2 1 2 0 1 1 0 3 3 1 2 3 0 2 0 2 1 3 0 0 2 0 0 0 1 2 1 0 1 3 0 3 3 1 1 1 2 1 0 3 2 3 3 1 2 3 2 0 0 0 2 3 2 3 3 3 1 0 1 3 0 1 3 2 2 2 0 1 3 2 2 1 2 1 3 1 2 3 3 2 1 1 2 3 0 1 0 2 3 0 2 3 3 
100, 4, 3, 1628.6110, 1200.5565, 1, 0 1 0 2 1 2 1 1 0 1 0 0 2 0 1 1 2 1 0 0 0 2 2 1 1 0 2 2 0 1 0 0 2 0 0 0 0 2 1 0 2 2 2 2 0 2 1 2 0 1 0 1 2 0 2 1 1 2 1 0 2 0 2 2 0 2 2 1 1 0 1 0 1 2 0 1 1 2 0 1 1 2 0 1 2 1 0 2 1 0 2 0 2 0 1 1 0 0 1 2 
100, 4, 4, 2089.7950, 1200.4544, 1, 0 0 1 2 1 3 2 1 3 0 3 2 2 1 3 2 3 0 0 3 1 0 1 2 2 3 0 1 3 3 3 1 1 1 3 0 1 1 1 2 1 3 2 2 2 1 1 0 3 1 2 3 2 0 0 2 2 0 0 3 0 3 0 1 1 0 3 1 3 3 0 2 2 0 0 2 1 1 3 3 1 0 2 3 0 2 2 0 3 0 0 1 2 2 2 2 0 0 1 1 
100, 5, 3, 3902.9470, 1200.4143, 1, 0 1 2 2 2 2 1 2 2 0 0 2 1 2 0 0 2 1 1 0 1 0 1 0 0 0 2 2 1 1 0 2 2 2 1 1 1 2 2 1 0 0 0 1 0 0 0 1 1 0 0 1 2 2 2 0 1 1 2 2 2 0 1 2 1 0 2 2 2 0 2 2 1 2 2 0 1 1 0 2 0 0 1 1 1 0 0 2 1 1 1 0 2 0 0 0 0 1 1 2 
100, 5, 4, 4830.0410, 1200.7443, 1, 0 1 1 0 2 2 0 2 0 2 3 0 3 2 2 2 0 1 3 3 1 3 2 0 3 3 1 1 1 2 3 1 1 2 2 0 0 3 1 2 1 0 2 1 3 2 0 0 3 3 1 3 3 1 1 0 1 3 1 2 0 1 0 2 0 3 2 0 3 3 2 0 1 3 0 3 0 0 0 3 2 2 1 1 3 0 1 3 3 1 1 1 2 2 2 3 0 2 0 1 
100, 10, 3, 28102.9250, 1200.0895, 1, 0 0 0 1 1 1 2 0 1 2 0 2 1 0 0 0 1 1 1 1 2 1 2 2 1 1 0 1 2 2 2 2 1 0 1 0 2 2 0 0 1 1 0 2 0 1 1 0 0 2 2 2 1 0 0 2 1 2 2 1 2 0 1 0 2 0 1 2 1 0 2 2 2 2 0 1 0 0 1 0 2 0 1 2 1 1 2 1 2 0 0 2 2 0 0 2 0 1 2 1 
100, 10, 4, 30550.0600, 1200.7928, 1, 0 1 2 2 2 2 3 3 2 3 3 1 1 0 0 2 0 1 0 0 0 1 3 2 2 2 1 0 1 2 1 1 0 1 2 0 3 3 0 1 2 1 0 2 2 2 1 3 0 1 3 3 3 0 0 0 3 3 1 2 3 2 0 1 0 2 1 3 2 2 1 2 0 2 2 0 2 0 3 0 0 1 3 3 3 3 1 1 3 0 2 3 1 1 3 1 3 3 1 1 
100, 15, 3, 48241.6000, 1200.0635, 1, 0 1 1 0 1 2 0 1 0 2 0 0 1 1 0 1 0 0 1 2 1 0 1 1 2 1 0 2 1 1 1 2 0 0 2 1 2 2 2 2 2 1 2 0 0 2 0 2 2 2 2 0 0 0 1 0 0 0 2 1 1 1 2 0 1 2 2 0 2 1 1 1 0 1 2 2 0 2 0 1 0 0 2 2 0 0 0 2 1 1 1 2 2 1 1 2 0 2 1 0 
100, 15, 4, 60283.3030, 1200.9606, 1, 0 1 1 2 2 2 2 2 1 1 0 1 2 1 0 3 1 3 3 1 0 1 1 0 1 2 0 0 1 2 1 2 2 2 3 1 0 1 0 2 3 3 0 3 0 3 3 0 3 2 3 0 0 3 0 1 0 0 3 3 1 2 3 3 1 0 1 3 2 2 1 3 2 2 0 0 0 3 0 2 2 0 1 1 1 3 3 1 3 2 2 3 1 2 2 3 2 0 3 0 
100, 20, 3, 69505.4500, 1200.8160, 1, 0 1 0 1 1 2 0 1 1 1 0 2 2 1 0 0 2 1 0 2 1 0 1 1 1 2 2 0 0 2 0 1 0 0 0 2 0 0 2 2 2 1 2 1 0 1 1 2 2 0 2 2 2 1 0 1 0 2 2 2 1 1 0 1 1 2 1 0 1 0 1 2 2 0 1 0 2 0 0 2 0 2 0 2 1 0 1 2 2 1 1 1 2 0 0 0 0 2 1 2 
