n, m, k, value, time, valid, solution
50, 2, 20, 14796.5460, 1800.3438, 1, 0 1 2 3 4 5 6 7 4 6 8 9 10 10 11 12 7 13 14 11 8 0 15 3 8 7 16 17 1 18 9 11 2 13 12 15 9 19 14 18 2 14 17 19 3 16 5 13 1 16 
50, 5, 5, 15344.6310, 1800.6271, 1, 0 1 1 2 3 0 3 4 1 4 0 1 3 3 1 0 0 4 2 2 4 4 3 1 1 2 2 0 3 2 4 3 0 3 3 0 4 2 2 4 2 2 4 1 1 1 0 2 2 3 
50, 5, 10, 35491.4490, 1800.3912, 1, 0 1 2 3 4 5 6 7 0 1 5 8 7 0 9 2 4 3 4 1 8 6 5 9 6 0 6 0 2 8 1 6 6 9 5 9 3 3 2 7 7 2 8 9 8 1 4 4 5 3 
50, 5, 20, 58965.0220, 1800.6587, 1, 0 1 2 3 4 5 2 6 7 5 7 8 9 3 10 11 12 4 13 14 8 13 6 15 13 1 0 16 14 15 16 4 5 17 18 11 15 1 19 10 9 17 18 19 8 19 12 0 3 14 
50, 10, 5, 55791.5540, 1800.7610, 1, 0 1 2 2 3 2 3 0 3 1 0 4 4 2 2 1 3 0 1 3 4 0 1 0 2 0 1 2 4 3 4 2 4 1 1 1 0 1 4 4 3 0 3 4 3 0 2 3 2 4 
50, 10, 10, 70813.6010, 1800.6938, 1, 0 1 2 3 4 5 6 0 3 5 0 5 7 3 8 2 1 0 2 5 0 4 4 9 4 1 3 9 2 6 9 4 6 3 2 6 7 1 9 1 7 8 6 8 8 9 7 8 3 5 
50, 10, 20, 94998.7640, 1800.7560, 1, 0 1 2 3 0 4 5 6 7 2 8 8 9 10 10 1 11 12 3 13 10 14 7 15 14 5 1 4 2 6 16 12 17 3 12 18 11 16 14 13 9 17 19 15 6 19 18 0 5 15 
50, 20, 5, 99481.2500, 1800.9383, 1, 0 1 2 3 3 4 2 1 1 0 0 3 3 3 1 1 0 4 1 0 2 0 2 0 2 1 4 2 2 4 0 4 0 3 3 4 2 4 1 1 3 1 4 4 3 4 2 0 3 2 
50, 20, 10, 113856.5080, 1800.2165, 1, 0 1 2 3 1 4 0 5 5 2 6 4 0 7 5 1 8 3 7 0 4 6 9 6 1 4 5 9 2 7 6 9 2 3 3 8 3 9 6 4 8 1 0 5 9 8 7 2 8 7 
50, 20, 20, 128175.6130, 1800.1122, 1, 0 1 2 3 4 5 6 7 8 0 9 7 10 11 5 6 12 9 8 13 11 14 15 16 17 5 7 18 10 17 16 0 4 8 12 17 3 19 14 15 18 13 2 14 1 19 16 1 10 6 
100, 2, 5, 62.3490, 1800.5161, 1, 0 0 1 0 1 2 2 0 1 0 1 2 2 3 0 3 4 1 1 0 1 4 3 0 3 4 1 1 0 2 1 1 1 1 0 1 4 3 4 3 1 2 4 4 0 1 0 2 2 2 3 0 1 3 0 4 1 2 4 4 2 2 0 2 4 3 2 0 4 0 4 4 2 4 4 2 4 3 1 4 4 0 1 4 3 1 3 0 2 0 2 2 4 3 4 0 3 4 3 3 
100, 2, 10, 1185.7110, 1800.4399, 1, 0 1 0 0 2 2 3 2 3 4 4 4 5 6 7 6 0 5 0 5 3 0 7 7 3 1 2 6 2 8 6 3 9 4 8 6 3 4 7 1 0 6 4 4 6 8 5 0 2 9 8 0 6 9 5 7 1 2 4 0 9 3 9 1 5 9 9 8 6 8 7 7 1 5 1 3 7 5 8 1 8 4 5 6 2 3 3 9 1 7 1 9 5 2 8 2 7 1 7 9 
100, 2, 20, 6539.0930, 1800.0327, 1, 0 1 2 2 3 4 5 6 7 8 9 10 11 3 12 12 2 3 5 7 9 13 14 8 0 1 4 15 9 8 16 16 4 7 6 14 15 17 18 15 16 8 2 6 8 13 5 9 1 16 16 14 18 0 7 10 15 9 11 5 13 14 7 13 1 18 10 11 17 11 10 6 0 3 18 19 17 1 17 19 6 10 5 16 12 1 18 15 10 19 12 0 6 17 4 19 0 14 4 3 
100, 5, 5, 4610.8040, 1800.2932, 1, 0 1 2 3 0 2 1 3 3 0 1 2 4 3 1 1 1 3 0 3 1 0 4 4 1 0 4 0 1 3 2 1 4 2 3 2 3 4 3 4 0 0 3 0 1 1 3 3 0 2 4 3 4 4 1 1 0 3 2 1 1 2 1 0 0 0 0 2 4 3 2 1 4 2 4 2 3 2 4 2 0 0 0 0 1 3 2 4 4 1 2 4 4 0 2 3 0 4 3 4 
100, 5, 10, 24852.1280, 1800.5991, 1, 0 1 0 2 3 1 4 5 3 3 6 5 0 6 1 7 5 2 0 1 5 4 2 5 4 8 7 8 3 0 8 2 6 3 4 7 3 7 4 6 5 9 7 8 5 4 6 8 5 4 2 5 9 6 5 2 0 7 5 0 9 3 0 6 1 6 8 9 0 7 2 1 1 2 3 8 2 3 4 4 4 0 1 1 9 8 9 9 9 8 1 6 9 1 8 6 7 2 7 9 
100, 5, 20, 37553.4090, 1800.5348, 1, 0 1 2 3 4 5 6 7 8 0 9 10 5 11 10 12 13 8 9 14 10 3 15 14 16 6 5 11 1 15 6 4 7 14 12 11 3 2 15 16 14 16 17 1 1 9 8 0 16 17 15 18 2 19 13 15 11 4 7 18 6 4 5 2 11 7 9 1 13 14 3 10 5 13 19 2 7 17 19 12 13 10 8 3 6 16 18 0 8 9 19 4 12 18 17 14 18 12 0 1 
