n, m, k, value, time, valid, solution
500, 10, 2, 12152.1960, 600.7059, 1, 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 1 1 1 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0 1 1 0 1 0 1 1 0 0 1 0 1 1 1 0 0 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 1 0 1 1 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 0 0 0 1 1 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 0 1 1 0 1 0 1 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 1 1 0 1 1 0 0 1 1 1 0 0 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 1 1 0 1 1 1 1 1 0 0 0 1 1 
500, 20, 2, 53259.8290, 600.3506, 1, 0 0 1 0 1 1 1 0 0 0 0 1 1 1 1 0 1 1 1 0 1 0 1 0 0 1 1 0 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 0 0 1 1 0 0 0 0 0 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 0 1 0 1 1 1 1 0 1 0 0 1 1 0 0 0 1 0 0 0 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 
50, 10, 3, 28782.2060, 1200.1454, 1, 0 0 0 0 1 2 0 1 2 0 2 2 1 0 1 2 2 1 0 0 2 2 2 2 0 2 2 0 1 1 1 0 1 0 1 1 1 2 1 0 0 1 2 1 0 1 1 2 0 2 
50, 10, 4, 41264.4080, 1200.7394, 1, 0 0 1 1 1 2 3 2 1 0 3 0 3 3 3 3 0 0 0 0 1 3 2 2 3 0 0 1 2 2 3 1 1 1 0 3 1 1 0 1 3 2 2 2 2 2 1 3 2 2 
50, 15, 3, 54125.5400, 1200.2359, 1, 0 1 1 1 1 0 2 1 0 0 0 2 2 2 2 0 2 0 1 2 1 0 1 0 2 2 1 1 0 1 0 1 0 0 0 0 0 1 1 1 2 1 2 2 1 2 2 2 2 2 
50, 15, 4, 73735.4460, 1200.5975, 1, 0 1 1 2 3 2 2 3 0 2 2 3 3 1 0 2 0 3 0 1 3 3 0 2 3 3 0 0 3 0 0 1 1 2 0 3 1 2 1 2 1 3 1 2 2 2 1 1 1 0 
50, 20, 3, 74837.7790, 1200.6928, 1, 0 0 1 1 2 1 2 0 1 2 0 2 2 2 0 1 1 0 0 0 1 2 2 1 1 1 0 1 2 0 2 1 2 1 1 2 2 2 2 0 0 2 0 0 0 1 2 0 1 0 
50, 20, 4, 101048.5650, 1200.3384, 1, 0 1 1 2 0 3 0 1 3 0 2 0 2 1 2 2 3 0 3 2 3 1 3 0 1 2 0 3 1 0 0 2 1 3 2 3 3 1 1 1 2 0 2 2 0 3 3 1 1 3 
100, 10, 3, 25231.8300, 1200.1604, 1, 0 0 1 0 2 0 2 1 0 2 1 2 1 0 1 1 1 0 0 0 2 0 2 2 0 2 0 1 1 1 2 2 0 0 1 1 2 0 2 2 2 2 2 2 2 1 0 0 2 2 2 1 2 0 1 2 0 1 0 2 1 1 1 0 1 2 0 2 1 0 1 0 0 1 1 2 1 1 2 1 2 2 0 0 2 1 1 1 1 2 0 0 2 1 2 2 0 1 0 0 
100, 10, 4, 32899.7040, 1200.0750, 1, 0 0 1 2 2 3 1 0 3 0 0 1 0 2 3 0 1 3 2 2 3 0 1 1 3 1 0 2 3 3 0 0 0 1 2 0 2 3 0 3 2 1 1 0 3 1 2 3 2 1 3 0 0 1 2 3 3 3 2 1 2 1 0 3 3 2 0 2 1 3 3 1 0 1 2 2 2 2 0 1 1 1 3 1 0 3 2 3 0 0 2 2 2 3 1 3 2 1 1 0 
100, 15, 3, 58967.5390, 1200.6696, 1, 0 0 0 1 2 1 2 1 0 2 1 0 2 0 0 1 0 0 2 1 2 0 2 2 0 2 2 2 0 1 0 2 2 0 2 0 1 2 0 0 1 2 1 1 1 2 2 0 2 0 1 2 0 1 2 1 1 2 1 0 2 2 0 2 1 1 0 0 0 2 1 2 2 1 2 0 2 1 1 0 0 1 2 1 1 1 1 0 1 0 1 0 1 1 2 2 1 0 0 2 
100, 15, 4, 59234.7710, 1200.7531, 1, 0 1 2 0 0 1 0 3 1 2 2 3 1 0 3 1 0 2 3 1 2 3 0 0 0 0 0 1 2 3 0 2 2 3 2 2 0 1 2 3 3 2 3 2 1 3 2 0 1 0 0 3 1 1 0 3 3 3 2 0 0 2 3 1 1 1 1 3 3 2 3 2 2 3 0 1 3 0 3 1 0 2 1 0 1 2 3 3 2 2 2 0 1 1 3 1 1 1 3 2 
100, 20, 3, 74320.8520, 1200.2853, 1, 0 0 0 0 1 2 2 1 2 1 2 2 0 0 0 2 2 1 1 2 0 1 2 2 0 2 1 0 1 2 0 0 2 2 2 1 1 2 2 2 2 0 1 1 1 0 0 1 1 1 0 2 0 0 1 1 0 1 1 2 0 0 2 1 0 1 2 2 0 0 2 1 0 2 1 1 1 2 2 0 1 0 0 2 0 1 2 0 0 1 0 1 1 0 1 1 2 2 1 2 
100, 20, 4, 88164.2500, 1200.7446, 1, 0 1 2 2 0 0 3 1 0 2 2 0 3 3 1 3 0 1 1 1 2 1 0 2 0 2 1 1 0 1 3 2 2 0 0 3 2 2 3 0 3 2 2 2 2 0 3 3 3 3 2 1 1 2 0 1 3 2 3 3 0 1 1 3 1 1 3 3 0 0 3 1 1 1 2 0 0 0 0 0 2 1 3 3 1 2 0 3 1 3 1 3 2 2 1 2 0 0 1 2 
50, 4, 3, 2275.7910, 1200.7931, 1, 0 1 1 2 2 2 0 0 2 0 0 1 1 2 1 0 0 1 0 1 0 0 0 0 0 1 2 2 1 2 1 0 2 2 2 1 0 2 1 2 0 1 1 1 2 2 1 2 1 0 
50, 4, 4, 4734.4700, 1200.9515, 1, 0 1 1 0 0 2 2 1 3 3 1 3 0 2 1 1 3 1 2 0 2 3 3 1 3 3 2 2 2 2 3 0 0 1 3 0 3 3 1 2 3 0 3 0 0 1 0 1 2 2 
50, 5, 3, 5377.9080, 1200.4308, 1, 0 1 1 0 2 0 2 1 2 1 1 2 2 1 0 0 1 1 0 1 0 0 2 1 0 2 0 2 0 1 1 0 2 0 1 2 2 2 2 0 1 2 0 0 1 1 2 2 1 0 
50, 5, 4, 12156.7010, 1200.7659, 1, 0 0 1 2 2 1 3 2 0 2 1 0 2 0 1 3 3 2 0 2 1 1 0 0 1 1 0 2 3 0 2 2 3 0 3 3 2 3 2 0 3 3 3 1 1 3 1 1 3 3 
100, 4, 3, 1314.9960, 1200.3266, 1, 0 1 2 0 1 1 0 2 2 2 2 1 1 1 2 1 2 1 0 0 1 0 1 0 2 2 1 1 0 0 0 2 2 0 2 1 1 1 2 1 2 0 0 2 0 0 2 2 0 2 1 2 1 2 2 0 1 2 0 0 2 1 2 0 1 1 2 0 2 0 1 2 2 2 1 2 1 2 0 0 0 0 1 2 0 1 2 1 1 0 2 1 0 1 1 0 0 1 0 1 
100, 4, 4, 1640.7560, 1200.8462, 1, 0 1 1 2 3 2 1 2 1 0 2 3 2 1 3 2 3 0 3 3 3 3 2 3 2 0 1 2 0 3 1 2 2 0 2 2 3 2 1 1 1 0 0 2 1 2 2 1 1 3 2 3 2 3 0 3 0 3 0 0 0 0 0 2 3 0 3 2 3 0 3 2 0 3 0 1 1 1 1 2 1 1 0 2 2 3 1 3 1 3 0 3 2 0 1 1 0 0 1 0 
100, 5, 3, 3325.1910, 1200.1936, 1, 0 1 1 1 0 2 0 2 0 1 2 1 1 2 2 1 1 2 2 1 1 1 1 0 2 1 1 0 0 2 2 1 0 2 2 2 1 2 1 1 0 0 0 0 0 2 1 2 2 0 0 1 0 2 1 2 1 2 1 1 2 0 0 1 0 1 0 2 0 1 1 1 2 2 2 0 0 2 0 0 2 0 0 0 0 1 2 2 2 0 0 1 2 0 0 1 0 1 2 0 
100, 5, 4, 5188.4880, 1200.8309, 1, 0 1 0 1 1 0 2 1 3 0 0 0 3 0 2 3 1 3 3 3 0 3 1 1 2 1 3 1 3 3 0 3 1 2 3 0 1 3 0 2 0 2 2 1 2 2 0 3 3 2 1 0 2 3 2 1 0 1 3 0 2 3 3 1 2 1 0 2 0 0 3 3 2 3 1 3 3 2 1 1 0 1 2 0 1 0 2 1 2 3 3 1 2 0 0 2 2 3 1 2 
