n, m, k, value, time, valid, solution
50, 15, 4, 78279.2630, 1200.1681, 1, 0 0 1 0 2 2 3 0 0 3 3 3 2 2 1 0 0 0 0 3 1 2 3 2 1 3 0 1 3 0 2 0 2 1 3 3 0 1 2 2 1 1 2 1 3 2 1 3 3 1 
50, 20, 3, 77069.9590, 1200.3255, 1, 0 0 1 0 1 0 2 2 0 1 0 0 1 1 2 0 2 1 0 2 0 2 0 2 2 0 1 2 1 2 2 2 0 2 1 2 1 1 1 0 2 1 0 1 1 1 2 1 0 2 
50, 20, 4, 100018.0720, 1200.1371, 1, 0 1 2 1 1 2 0 0 1 3 3 3 0 0 3 1 2 2 2 0 0 3 1 2 1 3 0 0 0 3 2 2 1 1 3 3 0 2 3 1 2 1 0 3 3 2 2 3 1 0 
100, 10, 3, 24735.0220, 1200.1518, 1, 0 1 0 0 2 0 2 1 0 0 1 1 0 1 2 1 0 0 1 1 1 0 1 1 0 2 1 0 0 1 1 2 0 1 2 2 1 0 2 1 1 0 2 1 1 0 0 2 2 2 1 0 2 2 2 1 2 1 2 1 0 2 0 2 0 0 0 1 0 1 2 2 2 0 2 2 2 2 0 2 0 2 1 0 2 1 1 0 2 2 1 2 0 2 1 2 0 1 1 1 
100, 10, 4, 31597.2660, 1200.3756, 1, 0 1 1 1 1 2 1 2 0 2 1 1 0 3 2 1 3 0 2 2 3 0 0 0 1 0 1 3 3 1 2 1 3 1 2 2 0 1 2 2 3 3 0 3 3 0 0 0 3 0 2 1 3 0 2 1 1 3 3 0 1 0 3 3 1 2 2 3 0 1 1 2 3 3 2 3 0 3 0 2 2 1 2 3 3 1 2 3 0 0 1 3 1 2 3 0 2 1 2 0 
100, 15, 3, 49481.2280, 1200.0835, 1, 0 0 1 0 2 1 0 1 1 0 0 2 2 1 2 0 1 0 0 1 0 1 0 2 2 1 0 0 1 2 1 1 1 1 2 2 0 2 0 2 2 1 2 2 1 2 0 2 0 2 0 2 2 0 0 0 2 1 0 2 1 0 0 2 1 1 1 2 1 2 2 1 1 2 1 1 1 1 0 1 2 0 0 0 2 2 0 0 2 1 2 0 2 2 1 0 1 0 0 1 
100, 15, 4, 56431.2580, 1200.5009, 1, 0 1 2 0 0 2 0 1 2 1 2 2 0 3 1 2 2 3 1 1 0 2 1 2 0 2 1 0 2 0 3 1 2 0 2 3 0 3 3 0 1 1 3 0 3 2 1 1 3 1 0 3 1 1 0 3 1 0 1 3 3 1 3 0 0 2 2 0 0 1 3 2 1 2 0 0 2 2 1 3 2 2 1 0 1 3 0 2 2 2 1 3 3 3 3 3 0 3 3 3 
100, 20, 3, 67789.3150, 1200.1218, 1, 0 1 2 0 0 2 0 0 1 0 1 0 1 1 0 1 1 0 2 1 0 1 0 2 1 1 1 0 1 2 2 0 1 0 1 1 2 2 2 2 2 1 1 2 0 1 2 2 0 2 2 0 1 2 2 0 2 0 0 0 1 2 2 2 1 0 1 1 0 2 0 1 1 0 2 0 0 0 1 2 2 1 0 2 2 0 2 0 1 1 2 0 0 2 1 0 2 2 1 1 
100, 20, 4, 86078.1840, 1200.5636, 1, 0 1 2 2 1 3 2 0 2 0 1 0 0 2 0 2 1 0 0 1 0 3 2 3 2 3 1 1 0 1 0 3 2 3 0 1 2 1 2 1 3 3 2 3 1 0 2 1 2 3 2 2 2 1 3 1 3 1 2 1 1 3 0 2 3 1 0 3 0 3 0 2 1 0 0 3 2 3 3 1 0 1 3 3 0 2 2 0 0 3 3 1 1 3 0 2 0 3 2 2 
50, 4, 3, 938.8940, 1200.0378, 1, 0 1 1 2 1 2 0 0 1 0 0 0 2 2 2 2 0 1 1 1 1 2 1 0 0 2 0 1 0 0 1 1 2 1 2 2 2 0 0 2 1 1 2 2 0 1 0 0 0 0 
50, 4, 4, 5090.1130, 1200.3405, 1, 0 1 0 2 1 3 0 3 3 1 0 3 2 1 0 2 3 0 3 0 0 2 2 2 3 2 1 1 3 1 1 2 2 0 3 1 3 0 0 2 3 0 1 3 2 1 2 1 0 3 
50, 5, 3, 4963.6920, 1200.0602, 1, 0 1 1 2 1 2 2 0 1 0 1 1 2 1 0 2 0 2 2 2 2 1 1 1 2 1 2 0 0 0 0 0 2 1 0 2 2 2 1 0 1 2 0 0 2 1 1 0 1 0 
50, 5, 4, 12137.0920, 1200.0969, 1, 0 0 0 1 1 0 0 1 2 2 3 1 2 3 3 0 1 1 0 2 3 3 0 3 2 2 1 2 1 0 3 3 0 0 2 1 1 2 0 1 3 0 2 3 2 3 2 1 3 3 
100, 4, 3, 1807.1690, 1200.5394, 1, 0 1 1 0 1 0 0 2 0 1 0 0 2 1 2 0 0 2 1 0 1 2 2 1 0 2 2 1 0 1 1 2 2 1 0 0 0 0 1 2 0 2 1 0 2 2 1 0 2 2 1 0 1 0 2 2 2 0 2 0 0 1 2 2 2 0 1 0 0 0 1 1 1 1 2 1 2 1 1 2 0 2 1 0 0 1 2 1 2 1 1 2 1 2 2 2 0 1 2 1 
100, 4, 4, 2364.2370, 1200.6181, 1, 0 0 1 1 0 0 2 3 3 1 0 0 0 1 3 1 3 3 2 3 3 2 2 3 0 0 3 1 2 3 3 2 1 1 2 3 2 0 2 0 0 1 0 1 1 2 2 1 2 1 0 3 3 1 2 3 0 3 1 3 1 1 0 2 1 3 2 1 1 2 2 2 3 2 3 1 1 2 3 2 3 2 2 2 3 0 2 2 2 0 1 3 0 0 0 3 0 2 0 1 
100, 5, 3, 3081.9470, 1200.5128, 1, 0 0 1 1 2 2 0 0 1 0 2 2 2 1 0 2 2 0 1 2 2 1 1 1 0 0 0 0 1 2 1 2 0 0 2 1 1 0 2 0 0 0 1 2 2 2 0 1 1 1 0 1 1 2 1 2 0 1 2 1 2 1 0 1 0 0 0 2 2 2 1 1 1 1 2 2 2 0 2 2 0 1 0 0 1 1 1 2 0 2 1 0 2 2 0 0 1 0 1 0 
100, 5, 4, 4355.1650, 1200.6181, 1, 0 1 0 1 2 1 1 2 2 1 2 0 3 0 1 0 0 2 1 0 2 1 3 3 3 0 2 2 0 2 1 1 3 1 0 2 1 0 3 1 3 0 1 0 3 0 3 2 2 0 0 2 1 2 2 3 2 1 3 2 2 3 2 3 1 3 1 0 3 3 3 2 1 3 3 3 2 2 0 1 0 1 1 2 2 1 0 0 3 0 3 1 0 3 2 0 3 0 1 3 
