n, m, k, value, time, valid, solution
100, 20, 3, 53342.3300, 1200.1446, 1, 0 1 1 1 2 2 2 0 0 0 0 0 1 1 0 0 1 0 0 2 1 0 2 1 1 1 1 2 2 0 2 0 1 2 2 0 0 2 0 1 1 0 1 0 0 2 2 2 2 2 1 0 2 2 0 2 0 0 2 0 1 2 1 0 1 2 1 1 2 1 1 0 0 2 0 0 2 1 1 1 1 1 0 2 1 2 2 2 2 0 1 2 2 2 1 0 0 2 1 0 
100, 20, 4, 81221.6890, 1200.6830, 1, 0 1 1 2 0 2 3 1 2 2 0 1 0 2 1 1 3 0 3 0 3 2 3 2 0 2 3 3 2 0 2 2 0 3 1 0 2 0 2 1 1 0 1 0 0 1 1 1 2 0 3 3 2 1 3 0 2 0 3 3 0 2 2 1 1 2 3 1 0 3 2 3 0 0 3 1 3 3 3 3 2 2 0 1 1 1 1 2 3 3 2 2 0 0 0 3 3 1 1 2 
50, 4, 3, 938.8970, 1201.0000, 1, 0 1 1 1 1 1 2 0 1 2 1 0 2 0 2 1 2 1 2 1 2 0 1 0 0 0 2 2 0 2 1 1 0 2 2 1 0 0 0 1 0 0 2 0 2 2 0 2 0 0 
50, 4, 4, 4874.2160, 1200.9766, 1, 0 1 2 0 1 1 3 1 2 1 2 0 3 1 0 1 0 3 0 0 0 2 2 3 1 3 3 3 2 2 1 3 0 2 3 1 2 2 0 1 2 3 3 0 3 0 1 0 3 2 
50, 5, 3, 3971.1930, 1200.1380, 1, 0 0 1 1 1 0 1 0 2 0 2 0 2 0 0 1 2 1 2 2 1 0 1 1 1 0 0 2 2 1 1 1 2 2 1 2 1 2 2 2 2 0 0 1 0 0 2 0 0 1 
50, 5, 4, 12159.8280, 1200.9137, 1, 0 0 1 2 1 2 3 0 1 0 1 1 1 1 3 0 1 3 2 3 2 0 1 3 2 2 0 0 0 2 2 3 0 0 1 3 0 3 1 3 0 2 3 2 3 3 2 2 0 2 
100, 4, 3, 1506.1560, 1200.7232, 1, 0 1 2 1 0 2 0 0 0 1 2 2 1 1 1 1 1 0 0 0 0 2 2 2 0 2 1 2 0 1 0 2 2 0 1 2 2 0 1 0 1 2 1 0 0 0 1 1 0 0 2 2 2 2 0 2 2 1 1 1 2 2 0 0 0 1 0 1 2 2 1 1 2 1 0 2 0 2 2 1 2 1 1 0 1 0 2 0 2 1 0 0 1 0 1 0 0 2 1 0 
100, 4, 4, 1963.2650, 1200.3125, 1, 0 0 1 0 1 2 1 0 2 0 1 2 0 3 2 3 2 1 3 3 2 1 2 1 2 3 2 3 1 0 3 1 2 3 2 3 2 0 1 3 0 1 0 2 3 2 2 0 0 1 0 1 1 3 1 1 0 1 1 3 3 0 1 0 0 1 2 0 3 1 3 0 3 2 3 2 1 2 3 2 2 2 2 1 1 3 2 0 0 3 0 0 0 0 1 3 0 3 3 3 
100, 5, 3, 3777.4960, 1200.6101, 1, 0 0 0 1 2 0 1 2 0 0 0 1 2 2 1 1 0 2 1 2 0 1 1 0 0 0 1 0 1 1 1 1 1 2 2 2 1 2 0 0 1 0 1 2 0 1 0 2 2 2 1 0 0 2 0 2 0 2 2 2 2 0 0 0 0 1 0 2 2 0 2 2 2 1 2 2 0 1 1 0 2 1 2 1 0 2 1 2 2 1 1 2 1 0 1 1 1 2 0 0 
100, 5, 4, 4545.9790, 1200.1448, 1, 0 1 2 2 1 3 3 1 1 0 3 0 1 2 2 3 3 1 0 0 1 2 3 1 1 3 3 3 0 2 2 0 0 2 3 2 3 2 3 1 2 3 1 2 2 2 1 3 2 3 3 2 1 0 3 2 3 0 3 3 0 1 3 3 2 0 1 0 2 3 1 2 3 1 0 0 1 2 2 0 2 1 1 0 0 1 2 1 1 0 0 1 0 1 0 0 3 2 2 0 
