n, m, k, value, time, valid, solution
500, 10, 2, 12941.3770, 600.7439, 1, 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 0 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 1 1 0 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 0 1 1 0 0 1 0 0 1 0 0 1 1 1 1 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 0 0 1 0 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 0 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 1 1 0 0 0 0 1 1 1 1 0 0 1 1 1 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 1 1 1 1 0 
500, 20, 2, 52244.1520, 600.4386, 1, 0 1 1 0 1 1 1 0 1 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 1 1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1 0 0 0 1 1 1 0 1 1 1 0 0 1 1 1 1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 1 0 1 0 1 1 0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 1 1 1 1 1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 0 0 1 1 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 0 0 0 0 1 0 0 1 1 1 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0 0 1 0 1 1 1 0 0 1 0 1 1 0 1 0 0 0 1 1 1 0 1 0 0 0 1 0 1 1 0 0 1 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 0 0 1 1 1 1 0 1 1 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 
50, 10, 3, 23011.7430, 1200.6967, 1, 0 1 2 0 2 1 2 2 2 2 0 0 0 0 2 1 1 1 0 1 0 1 2 2 2 2 0 0 2 0 1 0 2 2 2 1 1 0 1 2 1 1 0 0 0 1 1 2 1 0 
50, 10, 4, 42024.2450, 1200.0951, 1, 0 1 1 0 1 0 2 1 2 1 3 1 1 0 1 2 0 0 2 2 2 0 3 3 1 2 0 3 1 1 3 0 0 3 3 3 0 3 1 2 2 2 2 3 3 3 0 0 1 2 
50, 15, 3, 61319.9350, 1200.7182, 1, 0 0 1 1 0 1 2 1 0 1 2 1 2 0 2 0 0 1 0 0 2 0 1 0 1 0 2 2 2 1 2 1 1 0 1 2 1 2 0 1 2 0 0 2 2 0 1 2 2 2 
50, 15, 4, 72227.5700, 1200.1001, 1, 0 0 1 0 2 1 2 3 1 2 1 2 2 2 2 0 1 3 2 1 2 3 0 3 0 2 0 0 3 2 3 2 3 3 0 3 3 1 1 3 0 3 1 1 1 1 0 0 0 2 
50, 20, 3, 78915.9110, 1200.7030, 1, 0 0 0 1 1 1 2 2 1 2 2 2 0 2 2 0 1 2 0 2 2 1 1 1 1 2 1 2 0 0 0 1 1 1 2 0 0 0 2 1 1 2 0 1 2 0 0 1 0 2 
50, 20, 4, 89418.3190, 1200.1252, 1, 0 1 2 3 1 3 3 0 2 0 2 0 0 2 3 1 3 0 2 3 2 0 1 0 1 3 2 1 2 1 0 1 3 2 1 3 0 3 0 1 3 2 1 2 1 0 2 3 0 2 
100, 10, 3, 24646.4060, 1200.5088, 1, 0 0 1 1 2 2 0 0 2 0 1 1 1 2 0 1 0 1 2 2 2 2 0 0 0 0 1 0 2 0 0 2 0 2 1 1 1 1 1 1 2 2 1 2 0 2 0 0 2 1 2 2 2 1 0 0 1 2 1 2 0 2 0 0 2 2 1 0 1 2 0 1 2 0 2 0 0 1 2 1 2 1 2 1 2 1 1 2 2 2 1 1 1 0 0 1 0 0 0 0 
100, 10, 4, 31515.0500, 1200.9558, 1, 0 1 2 2 3 0 2 1 2 0 3 1 3 3 2 3 0 1 1 0 0 2 0 3 0 2 1 3 1 0 2 3 0 2 3 3 0 2 3 1 0 1 2 2 1 2 2 0 2 3 0 1 1 0 3 0 3 0 0 2 3 3 2 2 1 2 3 0 2 3 1 2 1 1 2 1 2 1 3 0 1 2 1 3 1 0 3 3 1 3 0 0 2 1 1 3 0 1 1 3 
100, 15, 3, 48667.5100, 1200.8012, 1, 0 0 1 1 1 2 0 1 2 1 1 1 2 2 1 2 1 2 1 2 1 0 2 1 1 0 2 2 2 0 2 0 2 2 2 0 2 0 0 1 1 2 1 1 1 1 2 1 0 2 0 1 2 0 1 1 0 1 0 1 1 2 2 1 0 0 1 0 2 0 0 2 2 2 0 0 2 0 2 1 0 1 0 0 1 0 2 0 0 1 0 2 0 0 2 2 0 2 1 2 
100, 15, 4, 58630.1860, 1200.7523, 1, 0 0 1 1 2 0 0 1 2 1 1 0 0 0 0 3 3 3 3 0 3 3 3 0 3 2 1 1 2 0 1 1 0 2 2 2 3 1 3 2 0 2 0 0 1 0 1 3 3 1 1 2 3 3 1 3 3 0 3 3 1 1 2 1 2 2 2 2 3 0 2 0 1 0 3 0 3 2 1 2 2 0 1 3 0 1 3 2 0 2 1 0 1 2 3 3 2 3 2 1 
100, 20, 3, 61007.3090, 1200.9880, 1, 0 0 0 0 1 0 1 1 1 2 1 2 2 0 0 1 0 0 2 1 1 1 1 1 0 1 1 0 1 0 1 2 0 2 0 2 0 2 1 1 2 2 2 2 2 2 2 0 0 2 2 1 0 1 0 2 1 2 1 2 1 1 1 2 2 2 1 2 1 2 2 2 2 1 1 0 0 1 0 2 0 1 0 0 1 0 0 1 0 2 0 0 1 0 0 0 2 2 0 2 
100, 20, 4, 82811.4890, 1200.5421, 1, 0 0 0 1 2 2 0 3 3 3 0 0 3 1 2 0 2 0 2 3 1 2 3 2 3 1 1 2 3 2 2 2 0 3 3 3 3 1 2 1 0 3 0 1 0 2 3 3 0 3 0 1 0 1 0 0 1 1 1 3 0 3 1 3 1 2 0 2 1 0 3 1 3 2 1 2 2 2 1 2 1 0 0 1 1 0 3 2 2 0 1 0 3 3 1 2 2 3 1 2 
50, 4, 3, 2325.8300, 1200.7397, 1, 0 1 2 1 2 0 2 0 2 0 0 2 2 0 1 1 1 2 0 0 0 0 0 1 2 0 1 1 1 1 2 1 2 1 2 2 2 1 1 1 1 0 0 0 1 2 2 1 0 0 
50, 4, 4, 3506.8760, 1200.0265, 1, 0 0 0 1 2 2 2 2 2 2 1 2 3 2 1 1 3 0 3 0 3 1 0 2 1 2 3 1 3 0 2 0 2 2 1 0 1 0 2 3 0 1 3 3 1 0 3 3 1 3 
50, 5, 3, 5094.7350, 1200.2309, 1, 0 1 0 0 1 1 2 2 0 0 0 2 2 0 1 1 2 1 0 1 2 1 0 1 1 2 2 0 2 2 0 1 2 0 2 1 1 0 2 2 2 0 2 1 1 1 1 2 0 0 
50, 5, 4, 8454.9530, 1200.6069, 1, 0 1 1 1 1 0 2 0 0 2 1 3 1 1 2 2 0 0 0 1 2 0 1 1 1 3 2 3 3 3 0 0 2 2 1 3 0 2 2 3 3 3 3 2 2 0 2 2 3 3 
100, 4, 3, 1523.1030, 1200.3344, 1, 0 0 1 0 2 0 2 1 0 2 1 0 1 2 2 0 0 0 2 1 2 1 2 1 1 1 0 0 2 0 1 2 2 1 2 2 2 0 1 2 1 0 2 1 0 1 1 0 2 0 2 0 0 2 2 2 1 2 1 1 1 2 2 2 1 2 1 0 1 1 1 0 2 1 2 0 1 0 1 0 0 0 0 0 1 2 1 0 2 1 0 2 1 1 0 0 2 1 1 2 
100, 4, 4, 1988.5200, 1200.5298, 1, 0 0 1 0 1 2 1 3 2 2 0 2 3 1 3 3 1 0 3 0 3 0 1 2 0 1 3 3 1 0 2 1 0 0 3 2 1 1 0 0 2 3 1 2 0 2 0 2 0 3 1 2 1 2 3 0 0 1 3 0 2 3 3 0 2 3 2 3 0 2 2 2 1 2 1 1 0 0 3 0 2 2 0 3 1 1 1 3 2 3 0 1 2 2 3 2 0 1 3 1 
100, 5, 3, 2848.3820, 1200.2821, 1, 0 0 1 2 0 1 1 0 1 1 2 1 2 2 1 0 0 0 2 0 1 2 1 2 1 2 0 2 0 2 0 1 1 0 2 1 2 0 2 0 0 2 2 2 1 0 1 2 0 1 0 0 2 2 2 0 2 1 2 1 0 2 0 2 2 1 0 0 1 2 1 2 0 2 0 0 0 2 1 1 1 1 1 1 0 0 2 1 2 2 1 0 2 1 1 0 2 0 1 0 
100, 5, 4, 5108.8790, 1200.3687, 1, 0 0 0 1 1 1 0 0 2 3 3 1 2 1 0 0 3 1 3 1 1 3 1 1 1 1 2 0 0 0 1 3 1 1 0 3 2 3 2 3 2 3 0 3 3 0 0 2 2 0 1 0 1 2 2 0 2 3 3 0 3 3 0 2 2 1 2 3 1 3 1 3 2 1 2 0 2 2 3 0 2 2 3 3 2 3 2 2 0 2 1 1 0 2 1 3 1 2 2 0 
