n, m, k, value, time, valid, solution
500, 10, 2, 16064.2080, 600.8824, 1, 0 1 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 1 0 0 1 0 1 1 1 1 0 0 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 1 1 1 1 0 1 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 1 1 0 1 0 1 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0 0 0 1 0 1 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 1 1 0 1 0 0 1 1 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 0 1 1 1 0 0 0 1 0 1 1 1 1 1 0 0 0 1 0 1 0 0 0 1 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 
500, 20, 2, 49150.0350, 600.1979, 1, 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1 1 0 1 1 1 1 0 1 0 0 0 0 1 1 0 1 1 0 0 0 1 1 0 1 1 0 0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 1 1 0 1 1 0 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 1 0 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 0 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 1 1 1 1 0 1 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 1 0 1 1 1 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 0 1 0 0 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 0 1 1 0 1 1 0 0 0 1 1 1 1 1 0 0 0 1 1 0 1 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 1 1 1 1 0 0 1 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 1 1 0 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0 1 1 0 1 0 1 0 1 0 0 1 1 1 1 1 1 0 0 1 0 0 1 
50, 10, 3, 31894.4430, 1200.8616, 1, 0 1 0 1 2 2 2 2 0 2 1 1 0 2 1 1 1 0 1 0 2 1 2 2 0 2 1 0 0 0 0 1 0 1 1 1 1 1 0 2 2 0 1 2 2 0 2 2 0 0 
50, 10, 4, 45660.1160, 1200.0859, 1, 0 1 0 2 1 3 3 1 2 0 0 2 3 2 1 0 1 0 1 3 2 2 3 1 1 2 2 3 2 3 1 0 3 1 0 1 0 3 2 3 0 1 0 3 3 2 2 0 1 3 
50, 15, 3, 57909.2810, 1200.8761, 1, 0 1 0 0 1 0 2 1 0 2 1 0 1 2 1 2 1 0 0 0 1 1 0 2 1 2 0 2 0 0 0 1 0 2 1 2 2 2 2 1 1 1 0 2 1 0 1 2 2 2 
50, 15, 4, 76325.2940, 1200.3098, 1, 0 0 1 2 3 1 2 3 1 0 0 1 3 3 3 0 1 0 0 3 2 2 0 3 2 3 2 2 1 1 0 2 1 3 1 3 1 3 1 0 2 2 3 2 0 0 0 2 1 1 
50, 20, 3, 81326.4320, 1200.5535, 1, 0 0 1 0 0 2 2 2 1 1 0 1 2 0 1 2 0 2 2 0 2 1 1 0 2 1 2 2 2 0 1 2 0 2 1 2 1 1 1 0 0 1 1 0 0 1 1 2 0 2 
50, 20, 4, 90288.1000, 1200.4977, 1, 0 0 0 1 1 2 3 0 2 1 1 2 0 3 1 3 1 3 0 0 3 2 1 3 2 2 2 2 3 3 0 2 2 2 1 2 0 0 3 1 3 0 3 2 3 0 1 0 1 1 
100, 10, 3, 26917.5590, 1200.0051, 1, 0 1 0 1 2 2 1 2 0 2 1 0 2 1 2 1 0 1 1 2 2 0 1 0 2 2 0 1 2 1 1 1 2 0 2 1 1 0 0 2 0 2 1 0 2 1 0 0 2 2 0 0 1 0 0 1 0 2 0 2 0 1 1 1 2 2 2 0 2 0 0 1 0 2 2 2 1 1 2 0 1 2 1 0 2 1 0 0 0 0 0 2 1 2 1 0 1 1 0 1 
100, 10, 4, 32476.9740, 1200.1774, 1, 0 0 1 0 0 0 2 0 0 0 2 0 3 3 3 0 3 3 0 1 0 2 3 2 1 2 3 2 1 1 3 2 1 0 1 3 1 3 3 0 0 3 0 3 1 3 3 1 3 1 2 0 1 3 0 0 2 2 1 1 3 1 0 3 2 0 1 2 3 2 2 1 3 1 2 1 2 0 2 1 0 3 1 3 0 2 1 0 2 3 2 0 1 1 1 2 2 3 3 2 
100, 15, 3, 50010.8960, 1200.4361, 1, 0 1 0 2 1 0 0 1 0 0 0 0 2 1 1 0 1 2 0 2 1 1 2 0 0 2 2 1 2 1 2 1 2 2 1 0 1 0 1 0 0 2 1 0 0 1 0 1 0 1 0 0 2 0 0 2 1 2 2 1 0 1 0 0 0 1 1 2 1 1 1 2 2 2 1 1 2 2 2 2 2 0 1 1 0 2 2 2 0 2 2 2 0 0 2 1 0 1 2 1 
100, 15, 4, 51914.5040, 1200.8876, 1, 0 1 2 1 2 0 1 0 0 1 3 0 3 1 2 3 0 1 0 2 0 2 2 3 0 0 3 0 1 0 3 1 1 3 3 1 2 3 0 2 3 2 3 2 0 1 2 1 3 1 3 1 1 3 2 3 2 2 3 3 1 0 1 3 0 2 2 2 0 2 3 2 3 1 0 2 3 0 1 3 1 3 3 0 0 0 0 0 3 2 0 2 1 2 0 1 2 3 1 1 
100, 20, 3, 75877.1630, 1200.0204, 1, 0 0 0 1 0 2 1 0 0 1 2 2 0 1 1 2 0 2 2 0 2 1 2 1 0 1 0 0 2 0 1 1 2 1 2 0 2 2 1 0 2 2 2 2 2 1 0 0 2 1 0 2 0 0 2 1 2 1 0 2 1 2 1 2 2 2 0 2 2 1 2 0 0 1 2 1 0 0 1 1 1 0 0 0 0 0 0 1 0 2 1 0 1 0 2 1 1 1 1 1 
100, 20, 4, 73045.3680, 1200.6533, 1, 0 1 2 0 0 3 1 1 2 0 3 2 0 3 1 2 3 3 2 1 1 1 1 2 1 3 0 0 3 2 2 0 0 1 0 1 3 1 1 0 0 1 2 3 3 2 1 2 2 3 2 3 3 2 2 2 1 3 2 3 2 3 0 1 2 1 0 2 0 3 0 0 3 1 1 0 3 0 0 1 2 0 0 3 0 1 3 0 3 3 3 0 2 2 3 1 1 2 1 2 
50, 4, 3, 1165.9320, 1200.7113, 1, 0 1 2 1 0 1 1 0 2 1 1 2 1 2 2 0 2 0 1 0 2 2 0 0 0 2 0 1 1 2 2 2 2 0 2 0 1 0 2 0 0 0 1 2 1 1 1 0 1 1 
50, 4, 4, 2740.5290, 1200.0245, 1, 0 1 0 2 2 2 1 1 1 1 0 1 2 0 2 1 2 0 0 2 3 0 3 0 1 0 1 3 1 1 0 3 3 2 3 3 2 1 1 0 0 1 3 3 2 3 3 2 3 2 
50, 5, 3, 4871.0100, 1200.0073, 1, 0 0 1 2 0 2 2 2 1 1 0 1 0 2 1 2 1 0 0 2 2 2 1 1 1 2 2 0 1 0 1 0 0 1 0 2 1 2 1 2 0 1 1 2 0 0 1 0 2 1 
50, 5, 4, 11002.5520, 1200.9412, 1, 0 1 0 0 2 1 1 1 2 3 3 3 2 1 3 2 3 1 1 1 0 2 0 0 2 0 2 1 3 2 3 1 0 2 2 1 3 2 2 0 2 1 0 3 3 3 0 0 3 1 
100, 4, 3, 1572.9690, 1200.2540, 1, 0 1 0 1 1 0 2 1 2 2 0 2 2 1 2 0 0 0 2 1 0 0 0 1 2 1 1 1 1 0 2 0 1 0 1 1 1 2 0 1 0 2 0 2 0 1 1 2 2 2 0 0 0 0 2 2 2 0 0 1 2 2 1 0 2 0 2 1 2 1 0 2 2 1 2 1 1 0 0 0 1 0 1 1 0 1 1 0 1 2 2 1 1 0 2 0 1 2 2 2 
100, 4, 4, 2591.4950, 1200.0158, 1, 0 0 1 2 2 3 0 3 0 2 3 3 0 0 1 1 0 1 0 3 0 2 0 3 2 2 1 0 1 3 3 3 3 3 3 3 0 3 2 1 0 1 2 2 1 0 3 1 0 3 1 0 3 2 3 0 1 1 1 0 3 1 2 3 1 2 1 0 0 2 2 2 0 1 2 2 3 0 2 3 2 2 2 3 1 0 1 0 3 1 2 1 3 1 2 1 3 1 3 2 
100, 5, 3, 2758.2790, 1200.6035, 1, 0 1 2 0 1 0 1 1 2 0 1 0 2 1 0 0 2 0 0 0 1 1 1 1 2 1 2 0 2 0 0 1 1 0 0 0 2 2 0 2 0 1 1 2 2 0 1 2 2 1 2 2 0 2 0 0 0 2 2 1 0 2 1 1 1 1 2 2 1 0 1 0 0 0 1 1 1 2 2 2 2 2 1 0 1 1 2 2 2 2 0 2 1 2 1 0 1 2 1 0 
100, 5, 4, 4290.7790, 1200.9719, 1, 0 1 2 1 1 2 1 3 3 1 2 0 2 0 2 2 2 1 0 0 3 1 2 3 2 3 2 2 3 1 0 1 3 0 1 2 1 0 0 3 0 0 0 2 0 3 1 1 2 2 0 3 2 3 1 1 2 2 3 2 2 0 1 0 3 3 1 2 3 0 0 3 1 3 2 2 3 3 1 0 0 3 1 2 3 1 0 3 1 3 0 3 2 0 2 0 1 0 0 3 
