n, m, k, value, time, valid, solution
50, 15, 4, 75627.2280, 1200.5090, 1, 0 0 1 2 2 3 3 3 0 1 1 2 2 3 3 2 0 3 1 3 1 1 1 1 1 3 0 0 1 0 2 0 3 0 2 3 2 0 1 3 2 3 0 0 0 2 1 1 2 2 
50, 20, 3, 83309.4240, 1200.4431, 1, 0 0 1 2 1 0 2 2 2 1 0 0 0 1 2 2 1 2 0 1 0 1 0 1 1 0 2 0 0 1 1 1 2 2 2 2 2 2 1 2 0 1 2 1 0 1 0 0 0 1 
50, 20, 4, 99452.5510, 1200.8063, 1, 0 1 0 1 1 2 2 3 1 0 1 1 3 3 2 1 2 3 3 2 0 2 0 0 0 2 2 0 2 0 2 2 1 1 3 3 2 3 3 0 3 1 0 1 3 3 0 2 3 1 
100, 10, 3, 27491.3210, 1200.1720, 1, 0 0 1 1 0 1 1 1 1 0 0 1 2 0 1 0 1 1 0 0 1 2 2 2 1 0 1 2 1 1 2 2 2 1 0 0 1 0 2 2 2 0 1 0 0 0 1 0 1 0 1 1 2 2 0 2 1 0 2 2 0 2 0 1 0 0 2 2 2 2 1 2 1 2 2 2 0 0 1 2 2 0 1 1 2 1 1 0 0 2 0 1 2 2 1 1 1 0 0 2 
100, 10, 4, 32166.6430, 1200.9396, 1, 0 1 2 2 1 0 2 1 0 1 1 0 1 0 2 0 2 1 3 1 1 3 3 2 1 1 0 3 0 2 2 3 0 3 2 3 0 3 3 1 3 1 2 2 3 0 3 0 0 0 0 1 0 0 3 1 3 1 0 1 1 0 2 2 0 0 0 2 1 3 2 2 3 3 2 1 2 3 2 3 0 1 2 2 2 2 2 3 1 0 1 3 3 3 2 2 3 0 3 1 
100, 15, 3, 43099.5640, 1200.5933, 1, 0 1 1 1 1 0 1 0 0 2 2 2 0 1 1 0 2 0 2 1 2 2 1 2 1 2 0 1 2 2 2 2 1 1 0 0 1 1 1 1 2 1 0 2 0 2 2 0 2 1 2 2 0 1 0 2 1 2 2 2 2 0 2 0 0 1 0 2 0 1 2 0 0 0 2 0 1 1 1 1 1 0 2 0 1 0 1 0 2 2 1 0 2 0 0 0 0 2 1 0 
100, 15, 4, 62877.5880, 1200.4246, 1, 0 0 0 1 0 2 2 1 3 0 3 3 2 3 2 1 3 3 1 2 1 3 1 0 2 3 3 0 2 3 2 3 3 0 1 1 2 1 0 3 3 2 2 3 2 0 2 2 0 0 0 1 1 3 0 3 0 0 2 2 0 0 3 2 1 0 0 3 0 1 1 1 3 1 2 0 1 2 1 0 1 2 0 3 3 1 1 2 1 3 3 0 1 1 2 2 2 3 1 1 
100, 20, 3, 63410.4690, 1200.4949, 1, 0 0 0 1 1 2 1 2 2 0 1 0 2 0 0 0 2 1 2 1 1 1 0 2 2 1 2 0 0 1 1 1 0 0 0 1 1 0 2 2 2 1 0 2 1 1 2 2 0 1 0 0 1 1 2 2 0 2 1 0 2 1 0 2 2 0 0 2 1 0 1 2 1 1 2 2 0 1 1 2 0 0 2 2 1 0 0 1 1 2 2 0 1 2 2 1 0 0 2 0 
100, 20, 4, 87237.7010, 1200.3487, 1, 0 1 1 0 0 2 2 3 3 3 0 0 2 2 3 0 1 2 1 3 3 1 0 2 2 2 3 3 1 0 3 2 0 1 2 0 1 1 1 2 0 2 1 2 2 3 1 1 2 3 3 0 2 1 2 3 3 3 0 3 1 0 1 2 0 1 0 3 1 3 0 2 3 2 2 2 0 3 2 1 0 0 1 3 0 2 1 1 3 0 2 3 3 3 1 0 0 2 1 0 
100, 2, 5, 16.7650, 1800.8597, 1, 0 1 2 3 3 3 1 0 1 1 4 3 0 4 0 3 1 3 2 4 0 4 4 2 2 1 3 0 0 1 2 2 3 3 2 3 0 3 3 2 3 4 3 4 1 2 4 3 3 4 0 1 0 2 1 4 4 0 1 2 2 4 2 0 4 4 2 0 1 3 2 0 4 2 1 0 3 2 3 1 1 4 1 0 2 1 2 2 0 0 0 4 1 1 0 3 1 4 3 4 
100, 5, 5, 4893.5490, 1800.4863, 1, 0 1 2 3 2 1 1 0 2 0 2 0 0 2 1 0 1 4 4 0 3 1 0 4 1 1 2 1 4 3 0 3 1 4 2 4 0 3 4 3 1 1 3 2 1 4 3 2 3 0 0 3 0 2 1 2 3 3 3 4 2 2 2 4 3 3 4 3 4 2 4 4 0 1 4 4 0 1 3 4 2 2 4 3 1 3 0 2 1 0 1 4 1 4 3 0 4 4 0 2 
