n, m, k, value, time, valid, solution
500, 10, 2, 17712.7420, 600.3790, 1, 0 1 1 1 0 1 0 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 1 0 1 0 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0 1 0 1 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 0 0 0 0 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 1 0 0 1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 1 
500, 20, 2, 50328.7120, 600.2855, 1, 0 0 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 1 1 0 0 1 0 1 1 1 0 1 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 1 1 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 0 1 0 1 0 0 0 0 1 1 0 1 0 1 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 
50, 10, 3, 29186.6880, 1200.7410, 1, 0 1 2 1 2 1 0 2 0 0 2 2 1 2 0 2 1 0 2 0 1 0 1 1 1 2 2 0 1 2 0 0 2 0 0 1 1 0 0 0 1 2 0 0 1 2 2 2 1 1 
50, 10, 4, 48510.1770, 1200.5794, 1, 0 1 0 2 2 3 0 3 3 2 1 1 3 3 2 1 0 1 3 3 1 2 2 2 3 3 1 0 0 0 0 2 1 0 2 3 0 2 1 2 1 1 1 3 2 2 3 3 0 2 
50, 15, 3, 62232.4740, 1200.7369, 1, 0 0 1 1 0 2 0 1 1 2 2 1 2 0 2 1 0 0 1 0 2 2 1 2 2 1 0 0 1 0 0 2 2 2 0 2 1 0 0 1 2 0 1 1 2 0 1 0 2 2 
50, 15, 4, 77941.7670, 1200.0071, 1, 0 1 2 2 3 0 2 0 2 0 0 0 0 2 2 0 2 3 0 3 2 1 1 1 3 3 2 1 3 1 2 0 1 0 2 3 1 0 3 0 1 3 2 3 2 1 3 3 1 1 
50, 20, 3, 79280.0490, 1200.5702, 1, 0 1 1 0 0 2 1 2 2 2 2 2 1 1 0 2 0 1 0 0 0 2 2 0 2 2 0 1 1 0 1 2 1 1 0 1 1 1 2 0 2 0 2 2 0 0 2 0 1 1 
50, 20, 4, 87291.3950, 1200.9232, 1, 0 1 2 0 0 2 0 0 3 2 3 2 1 1 0 3 2 0 0 3 1 2 2 1 2 3 2 3 0 1 3 2 3 3 1 2 1 0 3 1 3 3 0 1 2 1 2 0 1 1 
100, 10, 3, 23351.7680, 1200.6724, 1, 0 1 2 1 1 2 1 2 1 2 1 2 2 1 2 0 1 1 1 0 1 0 1 0 2 1 0 0 1 2 1 1 1 1 1 1 0 2 0 0 0 2 2 2 2 0 1 2 2 2 2 0 0 2 2 0 0 0 2 2 1 0 0 0 1 0 0 2 0 1 2 2 2 2 1 0 0 0 2 1 2 2 0 0 1 0 1 0 1 1 1 2 2 1 1 0 2 0 2 0 
100, 10, 4, 30644.8270, 1200.9844, 1, 0 1 1 2 0 1 0 3 1 1 1 1 0 0 2 2 1 0 3 0 0 3 1 3 2 2 2 1 2 3 3 2 1 1 3 2 1 3 3 1 0 2 2 2 2 3 2 3 2 1 0 0 1 0 0 2 0 3 1 1 1 2 2 0 1 2 3 3 0 3 1 3 0 0 2 3 3 1 2 2 1 2 3 3 0 3 1 0 0 0 0 3 0 3 1 0 3 3 2 1 
100, 15, 3, 47165.2870, 1200.9086, 1, 0 1 1 0 0 2 2 0 2 1 2 1 1 1 2 1 1 0 2 0 2 1 1 2 0 2 0 2 0 1 0 0 0 1 2 2 1 2 2 1 1 0 2 0 0 0 0 1 1 2 1 0 2 0 1 2 1 0 1 2 2 1 2 1 2 0 1 1 1 0 2 0 0 2 1 2 0 0 0 0 2 2 1 1 2 2 0 0 2 0 1 2 2 0 1 1 1 2 0 2 
100, 15, 4, 59019.1340, 1200.0726, 1, 0 0 0 1 2 2 3 2 0 1 3 1 0 3 3 3 0 1 2 1 3 2 0 2 2 2 2 2 0 3 3 2 0 2 3 3 0 0 0 2 0 1 1 2 1 2 2 0 0 1 0 3 1 3 1 3 2 1 3 2 3 2 3 2 0 2 2 1 0 3 0 3 1 3 0 1 0 1 0 3 1 1 0 1 0 2 2 3 1 1 3 3 3 1 2 2 3 1 0 1 
100, 20, 3, 68833.2590, 1200.3240, 1, 0 1 0 2 0 2 1 2 0 0 2 0 2 0 2 1 2 0 1 1 2 2 0 2 1 2 0 1 0 1 2 0 0 2 1 2 1 2 0 1 1 2 0 1 1 0 1 2 0 1 0 2 0 2 0 1 1 1 0 0 0 2 0 1 0 1 0 2 2 2 2 2 1 0 1 0 2 0 0 1 2 1 1 1 2 2 1 2 1 0 2 0 1 1 0 1 2 1 0 2 
100, 20, 4, 80149.7460, 1200.4038, 1, 0 0 1 0 1 2 3 0 3 0 2 1 0 1 2 3 1 1 3 3 1 2 1 1 2 3 1 0 1 2 3 3 3 2 2 3 1 1 0 0 3 3 3 0 2 0 0 2 0 0 1 1 0 1 3 3 3 2 0 0 1 3 1 2 2 0 2 0 2 1 1 2 1 0 2 2 3 2 0 1 0 0 2 2 2 1 0 3 3 2 1 3 3 3 2 3 0 0 2 3 
50, 4, 3, 1568.0130, 1200.6625, 1, 0 1 0 0 1 2 0 2 0 1 1 0 2 1 2 2 1 2 1 0 0 1 1 0 0 2 0 2 2 2 2 1 1 1 0 1 0 2 1 2 2 2 0 0 1 0 0 2 2 1 
50, 4, 4, 3808.5600, 1200.0844, 1, 0 0 1 0 1 0 2 3 3 1 2 1 1 2 1 1 0 3 0 2 0 1 2 3 0 2 2 1 3 0 3 1 1 2 1 3 3 1 0 3 1 0 2 2 3 3 2 0 2 0 
50, 5, 3, 5028.1040, 1200.1615, 1, 0 0 0 1 1 1 1 2 2 0 1 0 0 2 0 0 2 0 0 0 1 2 1 2 0 0 2 2 1 0 2 0 0 1 0 2 1 1 2 2 1 1 2 0 1 2 1 2 2 1 
50, 5, 4, 8534.6940, 1200.5791, 1, 0 1 2 0 2 2 3 0 3 2 2 1 0 2 0 1 2 1 0 2 1 1 0 3 3 3 3 1 2 3 0 1 1 2 3 0 3 3 2 3 1 1 0 1 0 1 3 2 3 3 
100, 4, 3, 1296.5340, 1200.1610, 1, 0 1 0 2 1 2 2 2 1 2 0 2 1 1 1 0 0 2 2 0 2 0 0 2 2 0 1 0 2 2 1 2 0 0 1 1 2 1 2 2 1 0 0 1 0 0 1 2 2 2 1 1 2 0 1 0 2 0 2 2 0 2 1 0 1 1 2 2 2 1 1 2 1 1 1 0 1 0 0 0 1 2 0 1 1 0 0 0 1 1 1 1 2 2 2 0 0 1 0 0 
100, 4, 4, 2358.1260, 1200.4330, 1, 0 0 1 0 0 1 2 3 2 0 2 0 0 1 1 3 2 3 3 2 1 3 3 1 1 0 0 3 3 2 2 0 0 2 2 3 3 0 0 1 2 3 3 1 1 1 1 1 2 0 3 3 2 0 0 1 2 1 2 3 1 1 3 3 2 0 0 0 2 0 2 2 2 3 2 2 1 1 1 1 0 1 3 1 0 1 0 2 3 1 0 3 2 0 0 2 0 0 2 3 
100, 5, 3, 2554.6640, 1200.7407, 1, 0 1 1 0 1 0 0 0 0 0 0 1 1 0 1 0 2 1 0 1 0 0 2 0 0 0 1 0 0 2 1 1 0 2 1 2 1 2 1 1 2 1 2 0 2 2 1 1 2 2 2 2 1 2 2 0 1 1 0 1 1 2 2 2 1 1 2 1 2 0 0 2 1 1 2 0 0 0 1 1 2 0 1 0 1 2 0 2 1 0 0 1 0 2 2 1 2 2 0 2 
100, 5, 4, 3984.6710, 1200.7646, 1, 0 1 0 0 0 1 2 1 2 3 2 0 1 3 3 3 1 3 0 2 0 0 1 2 0 0 0 1 3 0 2 0 2 2 2 3 3 3 2 1 1 2 3 3 1 1 3 1 1 2 2 0 0 0 2 3 0 0 1 0 0 0 2 0 2 3 2 1 1 3 1 2 2 3 0 1 1 3 3 0 2 1 2 2 0 3 1 3 1 3 0 3 3 1 1 2 1 3 2 3 
