n, m, k, value, time, valid, solution
500, 10, 2, 23325.1370, 600.7191, 1, 0 1 1 1 1 0 1 1 1 0 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1 1 0 1 1 0 0 1 1 0 0 1 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 1 0 0 0 1 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 0 1 0 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 0 1 1 1 0 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 1 0 
500, 20, 2, 53863.0080, 600.0819, 1, 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 1 0 1 1 1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 1 0 0 0 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 0 0 1 1 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 1 1 1 1 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 0 1 0 1 0 0 
50, 10, 3, 34787.2540, 1201.2380, 1, 2 0 1 2 1 0 2 1 0 1 1 1 2 2 0 1 0 0 2 2 2 0 1 1 0 0 2 2 0 1 2 2 1 2 0 1 0 1 0 2 1 0 2 0 1 1 2 0 2 0 
50, 10, 4, 48711.9050, 1200.9065, 1, 1 2 3 2 1 0 3 0 0 3 1 2 3 3 1 2 2 0 3 0 3 1 0 3 0 2 3 1 2 3 1 1 2 3 2 2 2 0 0 2 3 1 3 1 1 0 0 1 1 0 
50, 15, 3, 66705.7600, 1200.1187, 1, 0 2 1 2 0 1 1 0 2 2 0 2 1 0 2 0 1 1 0 0 0 1 0 1 2 2 0 2 1 2 1 2 1 2 2 0 1 1 1 1 0 2 1 2 2 0 0 0 0 2 
50, 15, 4, 79971.3150, 1200.5562, 1, 0 2 2 2 2 1 3 3 0 3 1 0 2 3 1 2 1 3 0 3 3 0 0 3 2 0 3 1 2 1 3 0 1 0 2 1 2 1 0 0 1 3 2 0 1 3 0 1 2 3 
50, 20, 3, 82798.3120, 1200.3838, 1, 1 2 1 0 0 1 2 0 1 2 0 0 0 2 2 1 1 0 1 2 0 2 2 0 2 2 1 2 0 1 1 1 1 0 2 0 0 1 2 2 0 2 1 1 2 0 1 2 0 1 
50, 20, 4, 102853.9290, 1200.1421, 1, 3 1 2 3 0 3 0 2 2 1 2 1 3 3 1 0 1 2 2 0 1 3 0 3 3 3 2 0 3 3 1 1 0 3 2 1 3 0 2 2 0 0 1 2 0 1 2 2 1 0 
100, 10, 3, 34197.8560, 1200.6787, 1, 1 0 1 1 2 1 0 0 1 0 1 1 2 2 1 1 2 0 1 2 2 1 0 1 0 0 0 1 2 0 1 1 0 0 0 0 1 0 1 2 0 0 2 2 2 1 1 2 1 0 2 2 2 0 0 1 1 1 2 2 0 0 2 0 2 2 1 1 2 2 1 2 0 0 0 2 2 2 0 2 1 1 2 1 0 1 2 1 2 1 0 1 0 0 2 1 0 2 0 2 
100, 10, 4, 49370.2360, 1204.2494, 1, 1 3 2 2 1 0 1 1 1 2 3 1 0 1 1 2 3 0 3 3 1 1 3 0 3 2 1 2 0 3 3 3 1 1 0 3 1 0 2 1 2 2 1 0 0 2 3 0 3 0 0 0 1 3 1 3 2 1 2 0 0 1 2 3 1 0 0 2 2 0 2 0 1 3 0 3 3 2 0 3 2 0 1 2 1 0 2 0 2 2 3 1 2 3 2 3 0 3 3 2 
100, 15, 3, 61783.4770, 1201.9704, 1, 1 0 1 0 0 1 1 1 0 2 2 0 2 2 0 1 1 2 2 2 0 2 2 0 0 1 1 0 2 0 1 1 2 0 1 2 1 1 2 1 2 0 1 1 1 0 0 0 2 0 2 0 1 0 2 2 1 0 1 0 0 0 2 2 1 1 0 1 1 1 1 0 0 1 2 2 2 1 2 1 2 0 0 2 1 0 1 0 2 2 1 2 0 2 2 2 0 2 2 0 
100, 15, 4, 75621.2640, 1200.4233, 1, 3 3 3 2 0 2 0 2 2 3 3 2 2 2 2 1 3 0 2 1 2 1 3 3 3 2 0 1 1 3 1 0 0 3 0 1 2 2 2 3 3 0 0 3 1 1 0 0 2 0 2 1 0 2 1 1 2 2 0 3 1 3 1 3 0 1 0 0 1 1 3 1 1 1 0 0 1 1 0 3 1 0 1 2 0 2 2 0 3 3 2 3 2 0 0 2 3 1 3 3 
100, 20, 3, 82477.5870, 1200.3166, 1, 2 0 2 0 2 2 0 0 2 0 1 2 0 0 0 1 2 2 0 1 0 1 0 2 1 0 2 1 1 2 0 2 2 2 0 1 1 2 1 0 2 1 1 2 0 1 2 1 1 0 0 2 2 0 1 1 1 2 2 2 1 0 0 1 0 1 0 1 0 1 2 2 1 2 2 1 2 2 0 0 0 2 0 1 0 1 0 1 1 1 1 2 2 1 0 2 2 1 0 0 
100, 20, 4, 97963.0460, 1200.2623, 1, 0 1 3 3 3 2 0 0 0 3 1 3 0 2 1 2 0 3 3 0 2 2 1 0 3 1 0 0 3 3 2 2 0 2 3 1 0 1 0 0 2 2 2 2 1 1 3 1 1 2 0 3 3 3 3 3 1 0 1 2 1 1 2 0 3 1 0 1 1 2 2 0 3 0 3 2 0 1 1 0 1 0 3 2 1 2 0 0 2 2 3 2 3 2 1 2 3 1 0 3 
50, 4, 3, 3699.7960, 1200.3504, 1, 2 1 0 1 0 0 0 1 1 1 1 0 2 2 1 1 2 0 0 0 0 2 2 2 2 1 0 0 1 2 0 2 2 1 1 2 0 0 0 2 1 2 0 2 2 0 1 1 1 1 
50, 4, 4, 8365.7290, 1200.6598, 1, 2 0 0 3 0 1 0 0 3 1 3 0 1 2 2 1 1 2 1 3 2 3 0 0 3 3 1 3 2 3 0 1 1 2 2 2 3 3 3 2 3 1 0 0 0 2 1 2 0 1 
50, 5, 3, 10021.0620, 1200.2955, 1, 1 2 0 1 0 1 2 0 1 0 0 0 2 2 0 0 0 2 1 2 0 2 1 0 1 1 1 1 2 1 2 2 1 0 2 2 1 1 2 1 0 0 2 0 2 2 1 1 2 0 
50, 5, 4, 18083.1720, 1200.8646, 1, 2 3 3 0 1 3 2 0 0 1 0 3 1 0 3 0 3 3 1 2 3 2 0 1 2 1 0 0 3 1 3 3 1 2 2 3 1 0 0 2 1 1 2 2 0 2 1 1 0 2 
100, 4, 3, 3923.2190, 1200.4394, 1, 0 1 0 1 2 0 1 0 1 2 1 1 2 1 1 2 1 0 0 2 1 2 2 1 0 1 0 1 1 2 2 2 1 0 0 0 1 0 0 1 0 0 2 0 2 1 2 0 1 2 1 0 2 2 2 0 0 2 0 0 1 0 0 1 2 2 1 1 0 0 0 0 0 0 0 2 2 2 1 1 1 1 2 1 2 1 0 1 0 1 2 2 1 0 2 1 2 2 0 2 
100, 4, 4, 7867.4690, 1200.5891, 1, 3 0 0 2 3 2 1 2 0 2 3 3 1 0 1 2 0 0 1 1 3 1 0 3 0 2 2 0 1 0 3 2 1 0 0 3 3 3 0 2 0 1 1 0 2 3 1 2 3 1 3 1 3 3 0 3 3 2 3 3 2 0 3 0 2 1 1 3 2 0 2 1 0 0 2 2 2 1 3 2 1 0 2 1 0 2 0 3 1 1 2 0 3 2 0 3 1 2 1 1 
100, 5, 3, 7812.3380, 1200.6955, 1, 2 1 2 2 1 0 0 0 1 1 0 2 2 2 1 2 1 1 1 0 1 1 0 0 1 0 1 2 0 0 1 2 2 0 0 2 0 2 0 2 1 1 0 0 2 1 2 1 1 2 0 1 0 2 1 2 0 0 1 2 0 0 1 1 0 0 1 0 1 0 1 0 2 2 1 2 2 2 2 2 2 1 0 1 0 2 2 2 1 0 0 2 1 2 1 0 1 1 0 1 
100, 5, 4, 13346.3890, 1201.0290, 1, 1 0 0 3 0 3 2 3 0 1 0 2 2 1 3 3 3 1 3 1 1 3 1 0 3 0 1 2 3 3 2 1 2 0 3 3 2 0 0 1 0 0 2 0 3 3 0 2 0 1 3 0 2 2 2 2 2 0 2 1 1 1 3 2 2 0 3 3 1 0 3 2 0 2 0 1 3 0 1 1 1 3 1 3 1 2 0 2 1 1 2 3 0 1 2 1 2 2 0 3 
